instance_number,run_number,n_time_steps,n_time_steps_cv,avg_ts_l2,avg_ts_l5,avg_ts_l10,avg_ts_l50,discounted_return,total_return
26,4,5500,1341,1335.5,1319.0,1294.5,1149.62,3.408878761314976e-07,765.6825823711179
23,0,5500,1418,1412.5,1395.8,1371.3,1207.4,3.5075090835895245e-47,751.7054240683055
23,1,5500,1363,1357.5,1341.0,1313.0,1155.28,2.3226926583630129e-32,761.6667006203088
23,3,5500,1374,1368.5,1352.0,1330.9,1192.32,1.7657188098174512e-43,759.6744453099082
23,2,5500,1418,1412.5,1396.0,1376.9,1222.0,1.0677173382681692e-47,751.7054240683055
24,3,5500,1385,1379.5,1363.0,1337.4,1192.82,4.003851105535885e-49,758.6783176547078
24,0,5500,1429,1423.5,1406.8,1382.4,1234.78,3.617827539186478e-43,749.7131687579049
24,1,5500,1440,1434.5,1417.8,1393.3,1234.02,3.8488404298481005e-43,747.752284577512
27,4,5500,1429,1423.5,1406.8,1384.6,1234.32,1.0514743485643605e-48,748.7484122327123
24,2,5500,1363,1357.5,1340.8,1316.4,1166.96,9.756418148807176e-14,760.7019440951162
25,0,5500,1407,1401.5,1385.0,1359.5,1204.6,7.19274907799073e-27,754.6938070339065
25,1,5500,1407,1401.5,1385.0,1362.7,1220.76,5.613890124006857e-52,754.6938070339065
25,2,5500,1385,1379.5,1363.0,1343.9,1187.38,5.817168050462858e-14,757.6821899995075
28,4,5500,1374,1368.5,1352.0,1330.8,1183.26,3.505689628545762e-47,759.7058164399159
25,3,5500,1407,1401.5,1385.0,1361.6,1213.44,4.494502681951222e-30,753.6976793787062
26,3,5500,1440,1434.5,1418.0,1391.2,1235.9,3.310165127324075e-11,747.7209134475042
26,0,5500,1418,1412.5,1396.0,1372.6,1216.96,1.388943102534951e-31,752.6701805934981
29,4,5500,1385,1379.5,1362.8,1341.7,1188.46,3.7902261302594316e-44,756.7174334743149
26,2,5500,1385,1379.5,1363.0,1345.1,1189.04,9.113735269345398e-51,757.6821899995075
26,1,5500,1396,1390.5,1373.8,1352.7,1199.66,9.175531617317563e-18,754.7251781639143
27,1,5500,1396,1390.5,1374.0,1351.6,1203.3,1.2078074313447244e-43,756.6860623443072
27,0,5500,1363,1357.5,1340.8,1318.6,1162.46,1.2488494724783552e-40,761.6667006203088
27,3,5500,1451,1445.5,1428.8,1405.4,1253.06,3.7385581137685925e-42,744.763901611911
30,4,5500,1451,1445.5,1429.0,1405.7,1243.16,1.1888199827108006e-40,746.7247857923039
27,2,5500,1429,1423.5,1407.0,1385.9,1246.5,3.635889027625212e-47,749.7131687579049
28,0,5500,1440,1434.5,1417.8,1395.6,1240.68,3.848840424800182e-43,747.7209134475042
31,4,5500,1440,1434.5,1418.0,1393.5,1235.24,6.365963898579366e-42,748.6856699726968
28,3,5500,1352,1346.5,1330.0,1309.8,1173.62,3.636036670684786e-50,762.6941994055169
28,1,5500,1440,1434.5,1418.0,1394.5,1235.18,4.918144045600663e-25,747.752284577512
28,2,5500,1429,1423.5,1407.0,1383.6,1219.98,7.298389600591523e-35,749.7131687579049
32,4,5500,1385,1379.5,1363.0,1339.6,1197.84,3.6517620695694256e-54,757.6821899995075
29,1,5500,1385,1379.5,1362.8,1339.5,1179.44,1.1553324946274021e-43,756.7174334743149
29,0,5500,1462,1456.5,1440.0,1417.7,1266.68,2.7135368664669418e-15,745.6972870070958
29,3,5500,1396,1390.5,1374.0,1352.8,1196.86,2.4018604932294894e-30,757.6821899995075
29,2,5500,1462,1456.5,1440.0,1414.3,1256.98,1.5881241154962935e-52,744.7325304819033
30,0,5500,1429,1423.5,1407.0,1387.9,1224.28,3.481738010877439e-25,748.7484122327123
30,3,5500,1385,1379.5,1362.8,1341.8,1196.92,6.656382842376716e-41,757.6821899995075
33,4,5500,1374,1368.5,1351.8,1330.7,1176.64,1.1009965265968873e-45,759.6744453099082
30,1,5500,1385,1379.5,1363.0,1337.3,1184.14,4.352173078805701e-33,758.6469465247001
30,2,5500,1451,1445.5,1428.8,1405.5,1237.34,4.413116050888878e-32,745.7286581371036
31,0,5500,1407,1401.5,1384.8,1360.3,1202.06,1.225855911221061e-38,753.6976793787062
31,1,5500,1440,1434.5,1417.8,1392.2,1226.56,4.627106159086857e-31,748.7170411027046
31,3,5500,1374,1368.5,1352.0,1330.8,1185.12,1.8962892625708077e-47,759.7058164399159
34,4,5500,1429,1423.5,1407.0,1383.6,1239.66,1.8799590892433736e-41,749.7445398879127
31,2,5500,1440,1434.5,1417.8,1394.4,1228.52,3.570681480091382e-45,747.7209134475042
32,3,5500,1429,1423.5,1407.0,1382.4,1226.66,2.0862283152106287e-39,750.7092964131052
32,0,5500,1451,1445.5,1428.8,1404.3,1243.78,3.61782753740553e-43,745.7286581371036
32,1,5500,1473,1467.5,1451.0,1426.6,1268.9,9.461518017535357e-16,742.7402751715026
35,4,5500,1418,1412.5,1396.0,1370.4,1208.76,6.984434078289424e-31,752.7015517235059
32,2,5500,1473,1467.5,1451.0,1423.1,1256.78,2.3616972706648087e-33,742.7402751715026
33,0,5500,1440,1434.5,1418.0,1391.2,1231.92,3.670860156679727e-44,747.752284577512
33,1,5500,1385,1379.5,1362.8,1339.5,1192.76,1.0265269107256567e-54,757.7135611295153
36,4,5500,1451,1445.5,1429.0,1403.3,1236.98,6.410613854302339e-44,745.7286581371036
33,3,5500,1363,1357.5,1341.0,1320.8,1167.62,3.543024377179048e-49,760.7019440951162
33,2,5500,1396,1390.5,1374.0,1353.9,1201.14,1.0832578656978563e-52,754.7251781639143
34,1,5500,1396,1390.5,1374.0,1349.6,1199.42,1.9385543576261852e-39,756.6860623443072
34,3,5500,1440,1434.5,1418.0,1392.4,1234.54,5.62670262045309e-43,748.6856699726968
37,4,5500,1407,1401.5,1385.0,1358.2,1199.32,4.024913896942121e-38,753.6976793787062
34,0,5500,1429,1423.5,1406.8,1384.6,1224.16,1.8838816287748112e-10,749.7131687579049
34,2,5500,1374,1368.5,1352.0,1327.4,1169.1,1.1519548145038954e-44,760.6705729651085
35,0,5500,1396,1390.5,1374.0,1347.2,1192.32,2.049792016062926e-34,756.6546912142994
38,4,5500,1429,1423.5,1406.8,1381.3,1239.22,2.0570322315105793e-42,749.7131687579049
35,3,5500,1451,1445.5,1429.0,1406.7,1246.22,1.1898788972787011e-43,746.7247857923039
35,1,5500,1396,1390.5,1373.8,1348.2,1186.14,5.736586272651934e-51,755.6899346891068
35,2,5500,1374,1368.5,1352.0,1328.6,1177.5,4.279724018282217e-34,759.6744453099082
36,3,5500,1451,1445.5,1428.8,1402.1,1242.2,1.247472294636214e-38,745.7600292671113
36,0,5500,1374,1368.5,1352.0,1324.0,1165.18,4.0925036445139917e-39,759.6744453099082
36,1,5500,1385,1379.5,1363.0,1345.1,1205.08,1.992249985874763e-42,757.7135611295153
39,4,5500,1352,1346.5,1330.0,1309.9,1170.92,6.555012026864655e-42,762.6941994055169
36,2,5500,1418,1412.5,1396.0,1372.6,1219.12,1.8513290083627722e-42,751.7367951983133
37,0,5500,1429,1423.5,1407.0,1380.2,1228.86,4.2922723706538076e-33,749.7131687579049
37,1,5500,1451,1445.5,1428.8,1403.2,1238.16,3.206690927774199e-52,745.7286581371036
37,3,5500,1440,1434.5,1418.0,1394.6,1238.5,1.635635770245563e-48,747.7209134475042
40,4,5500,1429,1423.5,1406.8,1383.5,1223.0,1.4104225657532093e-30,748.7484122327123
37,2,5500,1440,1434.5,1417.8,1394.4,1228.78,1.3710967643401423e-52,747.7209134475042
38,0,5500,1473,1467.5,1451.0,1427.7,1266.7,5.982918770473538e-39,743.7050316966952
38,1,5500,1396,1390.5,1374.0,1352.8,1194.26,1.9139971165669154e-13,755.6899346891068
41,4,5500,1396,1390.5,1373.8,1345.9,1201.08,2.1511355895421456e-37,754.7251781639143
38,3,5500,1385,1379.5,1362.8,1337.2,1177.28,6.750528692532116e-38,756.7174334743149
38,2,5500,1396,1390.5,1374.0,1352.7,1198.22,2.7498212458857772e-21,754.7251781639143
39,0,5500,1352,1346.5,1330.0,1307.5,1158.32,3.526925102735009e-45,762.6941994055169
39,1,5500,1429,1423.5,1406.8,1380.1,1230.14,3.2014990791066597e-55,749.7131687579049
39,3,5500,1407,1401.5,1385.0,1361.6,1206.18,1.5920759105571268e-25,753.6976793787062
42,4,5500,1429,1423.5,1406.8,1385.7,1229.26,6.099211245301564e-13,749.7131687579049
39,2,5500,1385,1379.5,1362.8,1337.2,1176.86,1.8196883778437676e-50,757.6821899995075
40,0,5500,1363,1357.5,1340.8,1315.3,1168.06,1.2062908024745682e-41,760.7019440951162
43,4,5500,1396,1390.5,1373.8,1349.4,1198.94,9.187533258329365e-20,754.7251781639143
40,3,5500,1374,1368.5,1351.8,1330.7,1175.48,1.0229454396170272e-12,759.7058164399159
40,1,5500,1429,1423.5,1407.0,1382.5,1229.9,7.202085994546213e-29,749.7445398879127
40,2,5500,1374,1368.5,1352.0,1329.6,1178.82,3.402605185345309e-47,758.7096887847156
41,1,5500,1385,1379.5,1363.0,1344.0,1191.08,1.902608769730608e-45,756.7174334743149
41,0,5500,1341,1335.5,1318.8,1296.6,1147.36,8.640517514848526e-24,766.6473388963104
41,3,5500,1374,1368.5,1352.0,1334.1,1198.74,0.038004304584523925,758.7096887847156
44,4,5500,1374,1368.5,1352.0,1334.1,1193.04,1.1553342650937498e-43,759.6744453099082
41,2,5500,1440,1434.5,1418.0,1390.0,1227.08,1.9965164103026937e-44,747.7209134475042
42,0,5500,1418,1412.5,1395.8,1371.3,1208.22,1.567863576239548e-22,751.7054240683055
42,1,5500,1396,1390.5,1374.0,1356.1,1209.92,1.84751320240769e-49,754.7251781639143
45,4,5500,1418,1412.5,1396.0,1375.8,1225.72,2.435307534245387e-31,750.740667543113
42,3,5500,1462,1456.5,1440.0,1415.4,1243.08,4.7066821966099855e-58,744.7325304819033
42,2,5500,1396,1390.5,1374.0,1348.3,1189.58,1.3270550835234457e-34,756.6546912142994
43,3,5500,1407,1401.5,1385.0,1359.4,1209.66,2.1917767808273147e-31,754.6938070339065
46,4,5500,1451,1445.5,1429.0,1401.2,1228.78,8.640517514848526e-24,746.7247857923039
43,0,5500,1440,1434.5,1417.8,1394.5,1234.44,2.8355287011267815e-19,747.7209134475042
43,1,5500,1407,1401.5,1384.8,1357.0,1200.82,1.9948568620852418e-44,754.6938070339065
43,2,5500,1451,1445.5,1428.8,1405.5,1247.06,1.2078079786348702e-43,746.7247857923039
44,0,5500,1385,1379.5,1363.0,1335.1,1178.44,5.809666597051864e-43,758.6783176547078
44,1,5500,1429,1423.5,1407.0,1381.4,1221.3,0.00021020055019716348,749.7131687579049
44,3,5500,1396,1390.5,1373.8,1350.5,1197.4,3.731895825465564e-48,755.7213058191146
47,4,5500,1385,1379.5,1362.8,1339.5,1191.02,6.913102714859094e-58,758.6783176547078
44,2,5500,1363,1357.5,1341.0,1319.7,1170.68,4.615772116224894e-31,760.7019440951162
45,0,5500,1396,1390.5,1374.0,1350.5,1199.4,1.1353467130027296e-43,755.6899346891068
48,4,5500,1374,1368.5,1351.8,1326.2,1169.2,1.2248830206948483e-40,759.6744453099082
45,3,5500,1440,1434.5,1417.8,1394.5,1231.1,5.648715653651776e-18,746.7561569223117
45,1,5500,1363,1357.5,1341.0,1320.9,1188.2,3.3569646132147015e-08,760.7019440951162
45,2,5500,1418,1412.5,1396.0,1371.5,1223.58,3.4624244677697565e-47,751.7054240683055
46,0,5500,1429,1423.5,1407.0,1385.8,1223.46,4.494502681951222e-30,749.7445398879127
49,4,5500,1374,1368.5,1352.0,1327.4,1171.18,6.490291339021753e-52,759.6744453099082
46,3,5500,1407,1401.5,1385.0,1359.3,1207.92,5.291694588849832e-47,753.6976793787062
46,1,5500,1440,1434.5,1418.0,1399.0,1244.44,4.556617995427415e-32,748.7170411027046
46,2,5500,1352,1346.5,1329.8,1306.5,1162.4,1.059148424996243e-49,762.6941994055169
47,3,5500,1407,1401.5,1385.0,1360.5,1209.08,5.267273515071059e-48,754.6938070339065
47,0,5500,1440,1434.5,1418.0,1394.6,1246.9,1.1015615325873325e-49,747.7209134475042
47,1,5500,1407,1401.5,1385.0,1359.3,1205.94,2.513111541458531e-20,753.6976793787062
50,4,5500,1473,1467.5,1451.0,1425.5,1268.48,2.225671753664578e-30,743.7050316966952
47,2,5500,1473,1467.5,1450.8,1426.3,1275.7,1.0376560164137357e-50,740.7793909911097
48,0,5500,1352,1346.5,1329.8,1306.5,1157.9,6.00324416143683e-10,762.6941994055169
48,3,5500,1440,1434.5,1418.0,1390.1,1212.08,2.3634836120678548e-24,748.7170411027046
51,4,5500,1418,1412.5,1396.0,1375.9,1213.38,1.1951324436001206e-41,750.740667543113
48,1,5500,1407,1401.5,1385.0,1360.5,1208.14,2.0257055435560443e-43,753.6976793787062
48,2,5500,1440,1434.5,1417.8,1394.4,1237.64,1.9948559594702996e-44,747.7209134475042
49,0,5500,1429,1423.5,1407.0,1383.6,1229.26,7.5160374556178975e-31,749.7131687579049
49,1,5500,1363,1357.5,1341.0,1318.7,1171.82,4.0904039470000596e-35,761.6980717503166
49,3,5500,1374,1368.5,1352.0,1330.7,1180.62,2.54671590855354e-26,758.7096887847156
52,4,5500,1407,1401.5,1385.0,1358.2,1198.64,3.0150409627410475e-15,754.6938070339065
49,2,5500,1374,1368.5,1352.0,1330.9,1192.56,3.848846312633958e-43,759.6744453099082
50,0,5500,1440,1434.5,1418.0,1394.6,1248.66,1.7411028915962443e-46,747.752284577512
50,1,5500,1396,1390.5,1374.0,1356.1,1215.46,3.34552668657753e-50,754.7251781639143
53,4,5500,1429,1423.5,1407.0,1382.5,1233.24,1.3655759137257184e-35,749.7131687579049
50,3,5500,1429,1423.5,1407.0,1382.5,1231.08,1.5229063916684002e-25,750.7092964131052
50,2,5500,1374,1368.5,1351.8,1325.1,1177.26,1.3161608169355592e-41,758.7096887847156
51,0,5500,1418,1412.5,1395.8,1372.5,1217.56,1.17298812354736e-49,751.7367951983133
54,4,5500,1396,1390.5,1374.0,1356.1,1204.18,3.9688025787063747e-41,755.6899346891068
51,3,5500,1429,1423.5,1406.8,1383.5,1229.7,6.156683100086523e-44,750.7092964131052
51,1,5500,1418,1412.5,1396.0,1368.0,1201.46,7.177852992744811e-34,751.7054240683055
51,2,5500,1396,1390.5,1374.0,1347.3,1202.0,5.21161599615002e-48,756.6860623443072
52,0,5500,1352,1346.5,1329.8,1303.1,1162.2,1.4543831436434535e-28,762.6941994055169
52,1,5500,1396,1390.5,1373.8,1351.6,1199.98,1.543161254773827e-23,755.6899346891068
52,3,5500,1418,1412.5,1396.0,1369.2,1214.32,5.231494246135606e-23,752.7015517235059
55,4,5500,1440,1434.5,1417.8,1395.6,1250.44,3.4569172264580014e-50,746.7561569223117
52,2,5500,1363,1357.5,1341.0,1317.6,1164.52,2.97300831417589e-18,761.6980717503166
53,0,5500,1451,1445.5,1429.0,1408.9,1261.86,3.4042454052242087e-47,745.7286581371036
56,4,5500,1451,1445.5,1428.8,1406.6,1252.16,8.368400987536827e-24,744.763901611911
53,1,5500,1385,1379.5,1362.8,1336.1,1179.92,6.596315995581786e-05,756.7174334743149
53,2,5500,1341,1335.5,1319.0,1298.9,1155.94,1.1731997271060873e-42,764.6864547159175
53,3,5500,1418,1412.5,1396.0,1370.3,1212.36,2.2920443176981857e-26,751.7054240683055
54,3,5500,1396,1390.5,1374.0,1351.7,1189.14,7.531560888783145e-24,755.6899346891068
54,0,5500,1418,1412.5,1396.0,1372.5,1224.44,3.1677532021864226e-07,751.7367951983133
54,1,5500,1440,1434.5,1417.8,1394.5,1229.14,8.417094885070526e-43,747.7209134475042
57,4,5500,1396,1390.5,1373.8,1349.4,1195.14,3.25975429881166e-12,754.7251781639143
54,2,5500,1396,1390.5,1374.0,1352.9,1202.66,1.7682141245383747e-45,756.6860623443072
55,0,5500,1418,1412.5,1396.0,1370.4,1200.78,2.1656963873700786e-32,752.7015517235059
55,3,5500,1451,1445.5,1428.8,1400.9,1236.74,8.115181181113442e-54,744.763901611911
