instance_number,run_number,prior,ratio_rmax_bound_use,ratio_lip_bound_use,n_time_steps,n_time_steps_cv,avg_ts_l2,avg_ts_l5,avg_ts_l10,avg_ts_l50,discounted_return,total_return
2,4,0.0,0.0,1.0,22000,20386,19507.5,10879.0,6915.5,5291.388888888889,0.9789725131928332,3770.6377480698393
1,4,0.0,0.0,1.0,22000,21113,21112.5,19910.666666666668,16199.5,8475.875,1.0499197210561462,3769.3510514795985
3,4,0.0,0.0,1.0,22000,13779,13778.5,8860.0,6511.125,4241.473684210527,1.0499196904731627,3762.8754213328434
0,4,0.0,0.0,1.0,22000,19975,19622.0,18163.666666666668,14401.375,7385.107142857143,1.0499197210367543,3715.950482264572
4,4,0.0,0.0,1.0,22000,21102,18744.5,12879.333333333334,8025.625,5698.888888888889,1.0499197210561462,3779.741974485678
0,3,0.2,0.11583073650887867,0.8841692634911213,22000,16034,14880.0,9229.666666666666,8035.125,6716.541666666667,0.014790892063399784,2576.9449530085735
1,3,0.2,0.15443755436460058,0.8455624456353994,22000,9092,9066.0,8997.0,8825.125,8002.9375,0.9671489195560697,2321.579558584096
4,3,0.2,0.15793837683658918,0.8420616231634108,22000,15912,12690.5,9360.0,9269.0,8345.458333333334,0.3949855321438943,2235.316566631493
2,3,0.2,0.19058796587851376,0.8094120341214862,22000,19986,15382.5,10709.333333333334,10555.875,9427.291666666666,0.029736096223665767,2009.4580174152393
3,3,0.2,0.18422068795082094,0.8157793120491791,22000,21865,21864.0,10928.333333333334,10746.875,9693.5,0.16069471997759208,1967.3791978916627
1,0,1.0,1.0,0.0,22000,19711,16675.0,13521.666666666666,13382.625,12301.25,1.6992768915956883e-168,1520.8342036473357
1,2,0.5,0.8142526469408564,0.1857473530591436,22000,18182,15800.5,13327.333333333334,13173.625,12049.0625,8.489075634998134e-217,1555.1580770977398
2,0,1.0,1.0,0.0,22000,17555,15619.0,13631.666666666666,13481.75,12348.375,8.620356117069185e-216,1488.5952465454982
0,1,0.8,1.0,0.0,22000,13551,13518.0,13360.333333333334,13296.125,12242.0625,6.505094938177845e-117,1535.581495284382
2,2,0.5,0.8262883109349318,0.17371168906506818,22000,13551,13545.5,13400.333333333334,13221.75,12042.770833333334,2.104993832549878e-115,1532.7916809086378
0,0,1.0,1.0,0.0,22000,13815,13787.5,13642.333333333334,13535.25,12317.708333333334,1.0873856754060064e-07,1490.992719050044
4,1,0.8,1.0,0.0,22000,14981,14260.5,13444.666666666666,13293.375,12190.791666666666,3.3116317917315224e-49,1524.9585957964698
3,2,0.5,0.8602076091061382,0.13979239089386178,22000,20162,16741.0,13246.666666666666,13067.875,12046.145833333334,5.701235231908817e-196,1555.3061805529803
4,0,1.0,1.0,0.0,22000,13980,13974.5,13855.333333333334,13688.25,12496.479166666666,8.01648190569666e-21,1419.4289036891685
0,2,0.5,0.857137310665806,0.14286268933419397,22000,13353,13331.0,13213.666666666666,13120.125,11910.9375,1.540491177882005e-204,1564.783958959367
2,1,0.8,1.0,0.0,22000,20140,16840.0,13441.0,13298.875,12327.520833333334,3.3113323844707576e-161,1520.912342686331
3,1,0.8,1.0,0.0,22000,13760,13743.5,13624.0,13481.625,12457.5625,2.6711340526235465e-175,1485.8136067925032
1,1,0.8,1.0,0.0,22000,13694,13683.0,13473.333333333334,13378.25,12317.958333333334,2.8764178049953993e-212,1523.903875688063
4,2,0.5,0.7796619158743322,0.22033808412566777,22000,13397,13386.0,13246.333333333334,13135.125,12155.270833333334,1.478974220514138e-138,1548.2852238094856
3,0,1.0,1.0,0.0,22000,13650,13644.5,13470.0,13284.875,12157.770833333334,6.9188568524028e-101,1520.0634285152867
5,4,0.0,0.0,1.0,22000,13176,13175.5,13041.333333333334,10713.0,4630.785714285715,0.32248913740442764,3622.4569965191254
6,4,0.0,0.0,1.0,22000,21569,21458.5,16861.666666666668,13870.875,7495.818181818182,1.0499197210553652,3782.9777459033685
7,4,0.0,0.0,1.0,22000,21765,21149.5,17495.333333333332,8893.5,5461.714285714285,0.3163558271973009,3788.7234740318195
5,0,1.0,1.0,0.0,22000,15025,14354.0,13606.0,13447.375,12337.1875,3.381309083031317e-79,1506.3749442980218
8,4,0.0,0.0,1.0,22000,19887,18977.5,16685.0,14019.875,7663.363636363636,1.0081103367047022,3654.3551588797827
5,2,0.5,0.8436285410422508,0.1563714589577492,22000,13408,13391.5,13261.0,13165.375,12060.979166666666,3.2703001128216836e-123,1526.7881783483006
5,1,0.8,1.0,0.0,22000,13595,13589.5,13451.666666666666,13351.125,12119.729166666666,3.7817267192297157e-221,1534.884771879953
9,4,0.0,0.0,1.0,22000,21876,19412.5,15157.333333333334,12199.875,6890.615384615385,1.0499197210561462,3756.29341356189
5,3,0.2,0.2378591443681427,0.7621408556318573,22000,12231,12220.0,12113.666666666666,11940.375,10809.9375,0.18236066722233313,1769.688828798882
10,4,0.0,0.0,1.0,22000,19633,19603.0,14289.0,13114.875,7220.523809523809,1.0499197210561462,3776.380182845843
6,0,1.0,1.0,0.0,22000,13529,13523.5,13367.333333333334,13275.5,12220.0625,8.049820808235407e-98,1552.1461075391346
6,1,0.8,1.0,0.0,22000,13705,13699.5,13580.333333333334,13414.25,12304.854166666666,1.362513774792122e-212,1516.3931680308476
6,3,0.2,0.18632840028188866,0.8136715997181113,22000,19721,17279.5,10778.666666666666,10654.625,9610.6875,0.7551041359026581,2002.5438108903613
8,3,0.2,0.17328574643229072,0.8267142535677093,22000,19685,15642.5,10298.666666666666,10169.375,9078.5625,0.6060139180499294,2082.0039139709497
7,3,0.2,0.1918398391040464,0.8081601608959537,22000,11086,11037.0,10881.666666666666,10753.75,9647.041666666666,0.14159284219498597,1939.920003106764
7,1,0.8,1.0,0.0,22000,13639,13628.0,13451.666666666666,13294.5,12237.291666666666,1.1329095263509408e-231,1529.9977792215188
7,2,0.5,0.8434433455066792,0.15655665449332082,22000,13408,13391.5,13272.0,13162.75,12063.104166666666,4.97937579344259e-210,1557.2593426918042
7,0,1.0,1.0,0.0,22000,16312,14959.0,13496.0,13322.125,12344.0625,1.2470198578949996e-144,1528.6550268253802
9,3,0.2,0.178552084264552,0.8214479157354481,22000,17895,17185.0,10397.666666666666,10267.75,9179.020833333334,0.09287763669195628,2041.5406964390875
6,2,0.5,0.7583146415035966,0.24168535849640344,22000,13551,13545.5,13382.0,13271.125,12046.291666666666,1.3283332925627539e-145,1527.8965136274546
8,0,1.0,1.0,0.0,22000,19865,18534.0,13595.0,13455.625,12390.541666666666,2.7526064215258327e-22,1530.7440304853208
8,2,0.5,0.8293999922654498,0.17060000773455022,22000,13364,13358.5,13220.666666666666,13117.25,11982.729166666666,8.376876985372372e-25,1573.725379350689
8,1,0.8,1.0,0.0,22000,13661,13639.0,13466.333333333334,13363.375,12379.3125,1.97434925990349e-161,1512.2466926486172
9,2,0.5,0.7798407711670927,0.22015922883290728,22000,12990,12979.0,12850.666666666666,12715.75,11492.541666666666,2.020978738860631e-235,1636.1679050651717
9,0,1.0,1.0,0.0,22000,13606,13595.0,13495.666666666666,13315.25,12175.5625,2.911437842309395e-87,1533.68603562768
9,1,0.8,1.0,0.0,22000,13595,13573.0,13418.666666666666,13262.875,12082.770833333334,2.8326125568823244e-213,1540.6865558143022
11,4,0.0,0.0,1.0,22000,19974,18382.0,15430.666666666666,6014.625,3362.730769230769,0.9519353944114407,3779.380263064744
10,3,0.2,0.15387984844170918,0.8461201515582908,22000,21590,17058.0,9674.333333333334,9533.5,8464.1875,0.016122975756929152,2188.264440787733
