instance_number,run_number,prior,ratio_rmax_bound_use,ratio_lip_bound_use,n_time_steps,n_time_steps_cv
0,4,0.0,0.0,1.0,500,254
3,4,0.0,0.0,1.0,500,474
2,4,0.0,0.0,1.0,500,214
1,4,0.0,0.0,1.0,500,369
4,0,1.0,1.0,0.0,500,229
3,3,0.2,0.7116004296455424,0.28839957035445757,500,349
4,4,0.0,0.0,1.0,500,249
4,3,0.2,0.6984819403245507,0.3015180596754493,500,153
2,2,0.5,1.0,0.0,500,184
0,3,0.2,0.7366362451108214,0.2633637548891786,500,304
2,3,0.2,0.6974096683715558,0.3025903316284442,500,464
4,2,0.5,1.0,0.0,500,384
4,1,0.8,1.0,0.0,500,179
2,1,0.8,1.0,0.0,500,179
3,2,0.5,1.0,0.0,500,284
1,0,1.0,1.0,0.0,500,374
3,0,1.0,1.0,0.0,500,184
0,2,0.5,1.0,0.0,500,299
3,1,0.8,1.0,0.0,500,324
1,3,0.2,0.722967761838655,0.27703223816134503,500,444
1,2,0.5,1.0,0.0,500,369
0,1,0.8,1.0,0.0,500,294
2,0,1.0,1.0,0.0,500,409
1,1,0.8,1.0,0.0,500,374
0,0,1.0,1.0,0.0,500,294
5,4,0.0,0.0,1.0,500,244
6,4,0.0,0.0,1.0,500,204
5,0,1.0,1.0,0.0,500,464
5,1,0.8,1.0,0.0,500,499
5,2,0.5,1.0,0.0,500,189
7,4,0.0,0.0,1.0,500,234
8,4,0.0,0.0,1.0,500,394
5,3,0.2,0.694222067525235,0.30577793247476504,500,228
6,0,1.0,1.0,0.0,500,174
8,3,0.2,0.7219138755980862,0.2780861244019139,500,138
9,4,0.0,0.0,1.0,500,408
6,3,0.2,0.7036690085870414,0.2963309914129586,500,434
7,3,0.2,0.689092213850018,0.31090778614998205,500,148
8,2,0.5,1.0,0.0,500,184
6,2,0.5,1.0,0.0,500,384
7,2,0.5,1.0,0.0,500,329
7,0,1.0,1.0,0.0,500,179
7,1,0.8,1.0,0.0,500,209
8,1,0.8,1.0,0.0,500,319
6,1,0.8,1.0,0.0,500,214
8,0,1.0,1.0,0.0,500,479
9,2,0.5,1.0,0.0,500,199
9,0,1.0,1.0,0.0,500,494
9,1,0.8,1.0,0.0,500,374
9,3,0.2,0.5109777286368662,0.4890222713631338,500,494
