0.03915899999992689,0.10054100000002109,0.18897600000008197,0.2669260000000122,0.34562199999987797,0.4041139999999359,0.4195729999999571,0.419734999999946,0.41989999999992733,0.4200649999999655,0.4202250000000731,0.42038800000011634,0.4205500000000484,0.42071300000014844,0.4208750000001942,0.4210359999999582,0.42119500000001153,0.4213560000000598,0.42151799999999184,0.4216790000000401,0.4218450000000189,0.4220050000000697,0.42216800000005605,0.4223309999999856,0.4224930000000313,0.4226560000000177,0.4228200000001152,0.42299100000013823,0.4231570000002307,0.4233180000001653,0.4234800000001542,0.423644000000138,0.4238090000000625,0.4239710000001651,0.42413400000015145,0.4242960000001972,0.42445900000006986,0.4246260000001598,0.4247920000002523,0.42495600000034983,0.4251220000003286,0.4252860000002556,0.4254460000000222,0.4256100000001197,0.4257750000001579,0.42593600000020615,0.4261010000002443,0.42626700000016626,0.4264300000000958,0.4265910000002009,
1.7088020000000483,2.934276000000011,3.4287439999999947,4.025660000000016,4.201996000000008,4.381769999999904,4.381926999999962,4.3820959999998195,4.382260999999858,4.382423999999958,4.382586999999887,4.382760999999846,4.382925999999941,4.383091999999863,4.383257999999842,4.383421999999825,4.383582999999817,4.383742999999811,4.383902999999805,4.384065999999848,4.3842319999998836,4.38439499999987,4.384556999999916,4.384723999999949,4.384887000000049,4.385048999999924,4.385212999999908,4.385376999999892,4.385543999999811,4.385705999999857,4.385869999999898,4.386033999999995,4.386197999999922,4.386360999999795,4.3865239999996675,4.386686999999654,4.386846999999648,4.387009999999577,4.387174999999559,4.387335999999607,4.387499999999704,4.3876629999998045,4.387825999999791,4.387984999999674,4.38815199999965,4.388314999999693,4.38847899999962,4.388646999999651,4.388813999999741,4.388976999999727,
6.883036999999717,9.188447999999767,10.101710999999682,11.351988999999662,11.99052999999958,11.990699999999606,11.990865999999471,11.99103299999922,11.991192999999157,11.991348999999047,11.991505999998708,11.991665999998474,11.991821999998422,11.991980999998475,11.992139999998471,11.992297999998527,11.99245699999841,11.992611999998473,11.992775999998344,11.992931999998348,11.993086999998411,11.993244999998524,11.993399999998587,11.993555999998591,11.99371299999865,11.993866999998431,11.994024999998487,11.994184999998481,11.994347999998524,11.994502999998474,11.994657999998537,11.99482099999858,11.994979999998634,11.995149999998318,11.995312999998418,11.995470999998247,11.995628999998303,11.995789999998294,11.995949999998288,11.99610799999823,11.996264999998346,11.996420999998463,11.996578999998462,11.996735999998577,11.99689399999869,11.997055999998793,11.997212999998908,11.997368999998798,11.997526999998854,11.997681999998917,
14.495837999998969,16.798004999998852,17.7072529999989,18.95307899999898,19.271355999999003,19.596378999999047,19.59654299999903,20.251648999998963,20.25181299999906,20.251977999998985,20.252141999999026,20.25230199999902,20.252459999998962,20.252622999998948,20.252784999998994,20.2529459999987,20.253106999998636,20.253269999998622,20.253434999998603,20.253595999998538,20.253762999998628,20.253927999998666,20.25408799999849,20.25425199999853,20.25441499999846,20.25457999999844,20.254740999998376,20.254903999998135,20.255064999998126,20.255225999998174,20.255387999998277,20.25555199999826,20.25571599999836,20.255880999998453,20.25604599999855,20.25620899999842,20.256372999998405,20.25653899999844,20.256699999998432,20.256864999998413,20.257027999998456,20.257188999998505,20.257349999998553,20.25751599999859,20.257679999998686,20.25784499999861,20.25801399999858,20.258176999998398,20.25834099999838,20.258503999998425,
22.749742999998432,25.050742999998306,25.961703999998406,27.051760999998464,27.370111999998244,27.698775999998134,27.698942999998053,27.69910799999809,27.699270999998134,27.699428999998247,27.699583999998254,27.699744999998245,27.699904999998296,27.700063999998235,27.700223999998286,27.700382999998396,27.700541999998507,27.700698999998167,27.700856999998223,27.701014999998165,27.701170999998283,27.701325999998403,27.70148399999846,27.701642999998455,27.70180199999845,27.701965999998492,27.702126999998484,27.702287999998532,27.70245099999852,27.702608999998517,27.702770999998393,27.702931999998498,27.703089999998554,27.7032459999985,27.703403999998557,27.703561999998385,27.7037189999985,27.703872999998566,27.704034999998612,27.70419499999872,27.704351999998778,27.704512999998826,27.704669999998885,27.7048279999986,27.704987999998707,27.705148999998755,27.705306999998584,27.705463999998642,27.705621999998698,27.705781999998806,
30.197677999998803,32.49566699999872,33.40818099999882,34.50446099999891,35.14295999999882,35.14312599999886,35.14329699999888,35.1434709999989,35.143635999998935,35.143799999998976,35.14396199999902,35.14412599999906,35.14428899999905,35.14445099999904,35.14461299999908,35.144773999999074,35.144938999999,35.14509799999911,35.14526399999903,35.14542799999907,35.14559199999917,35.14575499999921,35.145926999999176,35.146087999999224,35.14625199999932,35.14641399999937,35.146576999999354,35.146738999999286,35.14690299999933,35.147067999999365,35.14722599999948,35.147390999999516,35.147552999999505,35.14771499999961,35.14787399999972,35.14803999999975,35.1482019999998,35.148363999999845,35.14852499999995,35.14868699999994,35.148846999999876,35.14900799999987,35.14917099999968,35.149332999999785,35.14949499999983,35.14965999999987,35.14982199999952,35.14998499999962,35.15015099999965,35.15031499999964,
37.64234299999964,39.942585999999494,40.85764899999941,42.12359099999952,42.60284399999961,42.60301499999957,42.60318799999959,43.259202999999616,43.259363999999664,43.259522999999774,43.259678999999835,43.25983699999989,43.25999300000001,43.26015199999995,43.26030900000006,43.26046800000012,43.260625000000175,43.26078500000017,43.26094300000011,43.26109799999989,43.261251999999956,43.26140900000007,43.26156599999996,43.26172299999968,43.26187799999974,43.2620329999998,43.26219899999984,43.262359999999944,43.26251300000001,43.26267000000013,43.26282800000001,43.262982999999906,43.263137999999856,43.26329099999987,43.263447999999926,43.26360499999993,43.263765999999976,43.26392599999991,43.26408699999973,43.26425199999983,43.2644099999996,43.26456499999938,43.26472199999944,43.2648779999995,43.2650349999995,43.26519599999955,43.26536099999953,43.26552299999952,43.265685999999334,43.26584799999938,
45.765291999999306,48.53054799999933,49.455029999999226,50.40368199999921,50.564273999999216,51.21707999999927,51.3812499999994,51.38141899999948,51.38157499999954,51.38172999999966,51.38188799999972,51.38204699999977,51.382202999999606,51.38236099999972,51.382514999999785,51.38267699999972,51.382834999999545,51.382994999999596,51.38314999999949,51.38330599999961,51.38345899999962,51.38361599999968,51.383773999999676,51.383933999999556,51.38408699999951,51.384243999999626,51.38440199999968,51.384559999999794,51.384719999999845,51.38487399999974,51.38503399999945,51.38519099999945,51.38535199999956,51.38550499999968,51.38566199999974,51.38582199999985,51.385975999999914,51.38612899999998,51.38628700000004,51.38644700000003,51.38660400000009,51.386761999999976,51.38691699999998,51.38707400000004,51.387238000000025,51.38739100000009,51.38754900000015,51.387706000000094,51.38786200000021,51.38801900000027,
53.89632700000027,56.651579000000424,57.57681600000046,58.687695000000645,59.01285800000062,59.01303100000064,59.01320100000072,59.013367000000756,59.0135300000008,59.0136920000009,59.013855000000774,59.01402300000075,59.01419000000084,59.01435400000082,59.014517000000865,59.0146790000008,59.01484600000083,59.01500800000093,59.01517100000103,59.01533400000096,59.01549700000095,59.01565800000088,59.015822000000924,59.01598500000085,59.0161470000009,59.016306000000895,59.01646700000083,59.0166300000007,59.016796000000625,59.016957000000616,59.01711700000067,59.01728200000076,59.01744300000075,59.017604000000745,59.01776700000073,59.01793100000083,59.018097000000864,59.018261000000905,59.01842200000101,59.018583000001,59.0187470000011,59.01890900000109,59.01907300000096,59.01924000000099,59.019405000000916,59.01956800000079,59.01973500000082,59.01989800000075,59.02006100000085,59.020221000000674,
61.51334200000065,63.85240300000089,64.76222000000087,66.169094000001,66.32957800000105,66.49215100000106,66.49232000000114,66.49248000000125,66.49264000000113,66.49279800000113,66.49295600000119,66.49311700000118,66.49327700000111,66.4934390000011,66.49360000000081,66.49376000000086,66.49392100000085,66.49408700000077,66.49424700000071,66.49440800000042,66.49456500000042,66.49472900000046,66.49488700000029,66.49504900000034,66.4952060000004,66.4953610000004,66.49552200000045,66.4956820000005,66.49584000000044,66.49600400000048,66.49616300000054,66.49632200000059,66.49647600000065,66.49663200000049,66.49679000000054,66.49695000000065,66.49711200000075,66.49727400000086,66.49743300000097,66.49759300000107,66.49775100000113,66.49792700000114,66.49809100000118,66.49825500000122,66.4984200000012,66.49858300000108,66.49874700000117,66.49891100000116,66.49907300000126,66.49924100000123,
