instance_number,run_number,prior,ratio_rmax_bound_use,ratio_lip_bound_use,n_time_steps,n_time_steps_cv
0,4,0.0,0.0,1.0,500,494
2,4,0.0,0.0,1.0,500,464
1,4,0.0,0.0,1.0,500,469
3,4,0.0,0.0,1.0,500,443
1,0,1.0,1.0,0.0,500,499
3,3,0.2,0.8538812785388128,0.1461187214611872,500,433
1,3,0.2,0.8572690337396219,0.142730966260378,500,379
4,4,0.0,0.0,1.0,500,258
3,2,0.5,1.0,0.0,500,434
2,3,0.2,0.7974337040205304,0.20256629597946962,500,488
0,0,1.0,1.0,0.0,500,499
2,0,1.0,1.0,0.0,500,379
0,2,0.5,1.0,0.0,500,494
3,1,0.8,1.0,0.0,500,484
0,1,0.8,1.0,0.0,500,299
4,3,0.2,0.8578339575530587,0.1421660424469413,500,429
0,3,0.2,0.8349187765256841,0.1650812234743158,500,453
4,1,0.8,1.0,0.0,500,339
3,0,1.0,1.0,0.0,500,404
4,2,0.5,1.0,0.0,500,499
4,0,1.0,1.0,0.0,500,419
2,2,0.5,1.0,0.0,500,464
1,1,0.8,1.0,0.0,500,469
2,1,0.8,1.0,0.0,500,454
1,2,0.5,1.0,0.0,500,434
5,4,0.0,0.0,1.0,500,459
5,0,1.0,1.0,0.0,500,379
6,4,0.0,0.0,1.0,500,424
5,1,0.8,1.0,0.0,500,489
7,4,0.0,0.0,1.0,500,444
5,2,0.5,1.0,0.0,500,474
8,4,0.0,0.0,1.0,500,459
9,4,0.0,0.0,1.0,500,464
6,0,1.0,1.0,0.0,500,354
6,3,0.2,0.8631997350115932,0.13680026498840675,500,388
5,3,0.2,0.8628121284185494,0.13718787158145065,500,379
7,0,1.0,1.0,0.0,500,338
6,1,0.8,1.0,0.0,500,484
7,3,0.2,0.8669746694280708,0.13302533057192928,500,484
9,3,0.2,0.8622331691297208,0.13776683087027913,500,463
8,1,0.8,1.0,0.0,500,254
6,2,0.5,1.0,0.0,500,403
9,0,1.0,1.0,0.0,500,489
8,0,1.0,1.0,0.0,500,434
8,2,0.5,1.0,0.0,500,449
7,2,0.5,1.0,0.0,500,299
8,3,0.2,0.7917026793431288,0.20829732065687123,500,494
7,1,0.8,1.0,0.0,500,494
9,1,0.8,1.0,0.0,500,419
9,2,0.5,1.0,0.0,500,354
