instance_number,run_number,prior,ratio_rmax_bound_use,ratio_lip_bound_use,n_time_steps,n_time_steps_cv
3,4,0.0,0.0,1.0,1100,985
2,4,0.0,0.0,1.0,1100,1020
0,4,0.0,0.0,1.0,1100,878
1,4,0.0,0.0,1.0,1100,967
0,0,1.0,0.9990755250904745,0.0009244749095254738,1100,1098
4,0,1.0,0.9991699243397253,0.0008300756602747101,1100,1099
3,1,0.8,0.9841189634014293,0.015881036598570708,1100,1099
3,0,1.0,0.9989559267815887,0.0010440732184112316,1100,1099
4,1,0.8,0.9842941795425597,0.015705820457440327,1100,1099
3,2,0.5,0.8072731691420555,0.19272683085794454,1100,1099
2,2,0.5,0.8061608189245782,0.1938391810754217,1100,1099
4,3,0.2,0.2853612504301221,0.7146387495698779,1100,1098
1,1,0.8,0.9832027835387279,0.016797216461272132,1100,1098
1,2,0.5,0.7942546935082561,0.20574530649174394,1100,1098
3,3,0.2,0.2976711362032463,0.7023288637967537,1100,1098
2,1,0.8,0.9838992345352374,0.016100765464762617,1100,1098
0,1,0.8,0.9846757887544038,0.015324211245596249,1100,1099
2,3,0.2,0.2745252195221564,0.7254747804778435,1100,1099
4,2,0.5,0.8103040859117585,0.1896959140882415,1100,1099
1,0,1.0,0.9990376545627483,0.0009623454372517205,1100,1099
0,2,0.5,0.8007420609566085,0.1992579390433915,1100,1099
2,0,1.0,0.9989970128425965,0.0010029871574035714,1100,1098
0,3,0.2,0.2831633825399176,0.7168366174600824,1100,1087
1,3,0.2,0.29504521225259467,0.7049547877474053,1100,1098
4,4,0.0,0.0,1.0,1100,1066
5,4,0.0,0.0,1.0,1100,1008
5,0,1.0,0.9991820459076735,0.0008179540923265681,1100,1087
6,4,0.0,0.0,1.0,1100,857
5,1,0.8,0.9845962195891946,0.015403780410805399,1100,1098
7,4,0.0,0.0,1.0,1100,800
8,4,0.0,0.0,1.0,1100,1055
5,2,0.5,0.8023237352143983,0.19767626478560169,1100,1098
6,2,0.5,0.8131525348065065,0.1868474651934935,1100,1098
6,1,0.8,0.9841197671194899,0.01588023288051012,1100,1098
6,0,1.0,0.9991835994194485,0.000816400580551524,1100,1098
7,0,1.0,0.9989175353633304,0.0010824646366696172,1100,1098
5,3,0.2,0.2830592264036866,0.7169407735963134,1100,1098
6,3,0.2,0.25329947125192553,0.7467005287480745,1100,1098
7,2,0.5,0.8054525458293496,0.19454745417065042,1100,1099
7,1,0.8,0.9828825009186241,0.017117499081375956,1100,1099
7,3,0.2,0.2622282190459578,0.7377717809540422,1100,1098
8,1,0.8,0.9831287392228619,0.01687126077713809,1100,1099
8,2,0.5,0.809435246840803,0.19056475315919696,1100,1098
8,0,1.0,0.9991830606522267,0.0008169393477732883,1100,1098
9,0,1.0,0.999183065161593,0.000816934838406977,1100,1098
8,3,0.2,0.2705166550579752,0.7294833449420248,1100,1098
9,1,0.8,0.9830865363821578,0.016913463617842225,1100,1098
9,2,0.5,0.8022734153524345,0.19772658464756557,1100,1098
9,4,0.0,0.0,1.0,1100,1052
9,3,0.2,0.2646582525769221,0.7353417474230779,1100,1098
