task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.28316399578584284,0.2545507719401597,0.311777219631526
1,0.2022479235832316,0.19111103902368598,0.21338480814277722
2,0.2680410509094397,0.24826916852505912,0.28781293329382024
3,0.44195302478958043,0.4236199252555981,0.46028612432356275
4,0.0,0.0,0.0
5,0.08652587335002458,0.07456566073588941,0.09848608596415975
6,0.0,0.0,0.0
7,4.773115091354515e-10,-4.697772059391222e-10,1.4244002242100252e-09
8,0.2689609864647707,0.24139835432787304,0.2965236186016683
9,0.42173090879008696,0.40224702004446,0.4412147975357139
10,0.4454077618180683,0.42884002418926775,0.46197549944686883
11,0.43920554486658475,0.42304936634776175,0.45536172338540776
12,0.25827276407402744,0.21253711314319454,0.3040084150048603
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.4417943306284252,0.4273896966986469,0.4561989645582035
16,0.44002714941298393,0.4239834540393469,0.45607084478662097
17,4.548949101472788e-20,-4.477152817219709e-20,1.3575051020165284e-19
18,0.0,0.0,0.0
19,7.069650490151055e-05,-6.958069853648334e-05,0.00021097370833950444
20,0.0,0.0,0.0
21,0.1420454190057767,0.10004437462106328,0.1840464633904901
22,0.28300239823052625,0.25880965787873655,0.30719513858231595
23,0.4452844971386432,0.43062458762043565,0.45994440665685077
24,0.4354667072344743,0.41876629703324225,0.4521671174357063
25,0.16848606165439048,0.15590585775933524,0.18106626554944572
26,0.4555150815214236,0.44226036734900454,0.4687697956938427
27,0.21965583192629584,0.2097546962618461,0.2295569675907456
28,0.43579155038684825,0.4186881420658276,0.4528949587078689
29,0.4491628114145884,0.4338113287187069,0.4645142941104699
