task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.04353813580621621,0.03080576849781552,0.0562705031146169
1,0.21872608410809385,0.18642056455096567,0.25103160366522204
2,0.049680676508714765,0.03762368949520774,0.06173766352222179
3,0.18540651811799522,0.15610797117832115,0.2147050650576693
4,0.23313736814875113,0.1996246401408886,0.26665009615661367
5,0.2186456294443343,0.18602146779174633,0.25126979109692227
6,0.19874130072827154,0.16644850587446325,0.23103409558207982
7,0.20642938913994477,0.1740172093400526,0.23884156893983693
8,0.20167395385157325,0.16999710633797838,0.23335080136516811
9,0.053964511184929516,0.04209055810331583,0.0658384642665432
10,0.05116395785704988,0.039334357374583594,0.06299355833951617
11,0.051459624763259715,0.03966406371316034,0.0632551858133591
12,0.19437867133899808,0.16377380112301598,0.22498354155498018
13,0.19849540449322872,0.165944616651797,0.23104619233466045
14,0.1834311509541092,0.15214131417693147,0.21472098773128692
15,0.06820639771164837,0.052513360155518635,0.0838994352677781
16,0.06607345543879867,0.05158260883169344,0.0805643020459039
17,0.20740008843348667,0.17610096478116927,0.23869921208580408
18,0.22490429413585983,0.19381133165432873,0.2559972566173909
19,0.21976978978879871,0.18619931803794249,0.25334026153965494
