episode_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.003715893861094349,-0.0016276043401771637,0.009059392062365862
1,0.003320428590504242,-0.0034338805550618657,0.01007473773607035
2,0.0033917758104348057,-0.0005019521505992162,0.007285503771468828
3,0.007098533790159045,-0.00568894759162532,0.01988601517194341
4,0.0021195650513552706,-0.0023167198606000327,0.006555849963310574
5,8.581245183542491e-08,-9.37845757291302e-08,2.6540947939998003e-07
6,1.2137472251577368e-05,-1.3266549130686877e-05,3.754149363384161e-05
7,0.00656011949644765,-0.001433983281996204,0.014554222274891504
8,0.0001022444662412051,-0.00010649754372294283,0.000310986476205353
9,1.614624827013872e-07,-1.7648197693538486e-07,4.994069423381593e-07
10,0.011439033642803315,-0.012501734609147726,0.035379801894754356
11,7.425474078510022e-05,-7.794196182940528e-05,0.00022645144339960573
12,1.1456713755869205e-09,-1.2430277365256411e-09,3.534370487699482e-09
13,0.009987807776916989,-0.005357986710542526,0.025333602264376504
14,0.0012678569165655487,-0.0013501188634582398,0.003885832696589337
15,1.7515817880595943e-11,-1.7752681001344004e-11,5.2784316762535887e-11
16,0.0010137779895989477,-0.0011080837062605183,0.003135639685458414
17,0.0023864700964069023,-0.0025397117122733636,0.007312651905087168
18,0.00011892839271467858,-7.340106112340077e-05,0.0003112578465527579
19,1.3280709597913258e-06,-1.4516112678751806e-06,4.107753187457832e-06
20,0.0012595411480409958,-0.001359216848501115,0.0038782991445831068
21,0.02557024739750007,-0.019659793644332683,0.07080028843933282
22,0.021422244158854215,-0.01557927091297373,0.05842375923068216
23,6.550102543574771e-05,-7.15941963811609e-05,0.00020259624725265632
24,0.0008673463289326719,-0.00042567771864159714,0.002160370376506941
25,0.001791565871574205,-0.0008825667987865968,0.004465698541935006
26,0.03022073490263962,-0.010959459797349993,0.07140092960262923
27,0.0010603595457392967,-0.0008464797547740311,0.0029671988462526243
28,0.0009713901897658898,-0.0009357711415885839,0.0028785515211203635
29,0.02250559436152478,-0.012549624943031926,0.057560813666081484
30,0.0004494536290243007,-0.0001777709842846185,0.0010766782423332199
31,0.0032230435982305962,-0.002252904646221459,0.008698991842682652
32,0.014141633807423993,-0.0035243327482788744,0.03180760036312686
33,0.017820985932085733,-0.00359827034563745,0.039240242209808915
34,0.0055079931255967085,-0.0011975645526046113,0.012213550803798028
35,0.01283412644031846,0.001314817031981906,0.024353435848655014
36,0.041444888002956405,-0.007713914418426213,0.09060369042433902
37,0.011602320413890064,-0.003395612068317365,0.026600252896097493
38,0.013500601528619222,0.0035228956376124835,0.023478307419625963
