task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.0594451348218534,0.04486076635262913,0.07402950329107767
1,0.12142075130298846,0.09003648817465157,0.15280501443132535
2,0.04614203214056812,0.03320804652334555,0.059076017757790686
3,0.11162512738144909,0.08221666587747752,0.14103358888542067
4,0.12726973085786455,0.09605381815047212,0.158485643565257
5,0.12828130438494373,0.09541517370975583,0.16114743506013163
6,0.11966759965838591,0.0892281315427596,0.15010706777401223
7,0.11698066336066075,0.08914147727184474,0.14481984944947676
8,0.12952442129452435,0.09509721327596374,0.16395162931308496
9,0.04646180080407932,0.03310004034104977,0.059823561267108874
10,0.06315084712606665,0.047786946670413805,0.0785147475817195
11,0.057294747337094894,0.04263449583933089,0.0719549988348589
12,0.10642773805348822,0.07577212169190166,0.1370833544150748
13,0.11078372395627238,0.08332855987515211,0.13823888803739265
14,0.11796862435357833,0.08869725974549121,0.14723998896166546
15,0.06147537108242306,0.045851265576388925,0.0770994765884572
16,0.059316700112133657,0.0442978869575514,0.0743355132667159
17,0.12386898139879259,0.09184633816874999,0.15589162462883518
18,0.1479027848556421,0.11313967073728495,0.18266589897399924
19,0.1219191017884178,0.09232165051405336,0.15151655306278225
