task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.04644752826907848,0.033531902896834255,0.0593631536413227
1,0.12246027670521727,0.08932746571270832,0.15559308769772623
2,0.04598349279613814,0.03340050790381094,0.058566477688465346
3,0.13824688632720175,0.10527615116000501,0.1712176214943985
4,0.11618365352623548,0.085894687317292,0.14647261973517897
5,0.1410242276107562,0.10875066745853845,0.17329778776297394
6,0.11936039719257088,0.08796465372721715,0.15075614065792461
7,0.13309163095383675,0.10111202258739271,0.16507123932028078
8,0.12527830124874767,0.09200541461825784,0.1585511878792375
9,0.03956722719345976,0.02820691101847051,0.050927543368449006
10,0.044646416598663856,0.032455230859849575,0.05683760233747814
11,0.045341682235898045,0.03386718451148656,0.05681617996030953
12,0.1409474344155988,0.10592445640790901,0.17597041242328856
13,0.12108368970559043,0.08996106723901992,0.15220631217216093
14,0.14341983276902515,0.1099146415932871,0.1769250239447632
15,0.0630307779762348,0.046787311515191374,0.07927424443727822
16,0.05354240054654625,0.03919221397180143,0.06789258712129106
17,0.12101176754946978,0.08988021456812857,0.15214332053081098
18,0.14348939695050555,0.10925760864630754,0.17772118525470357
19,0.13750270216140506,0.10513506177696609,0.16987034254584404
