task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.05144354957807579,0.03841913446717376,0.06446796468897781
1,0.13626507246967645,0.10286853329653928,0.16966161164281363
2,0.04798142363590711,0.035004738431037824,0.06095810884077639
3,0.12510747596994085,0.09282889053576379,0.1573860614041179
4,0.12018257163285305,0.08985213179236051,0.1505130114733456
5,0.12808475116693052,0.09499209242552256,0.16117740990833848
6,0.13613692776269407,0.10350037243157165,0.16877348309381648
7,0.13166849216637377,0.0975072937753684,0.16582969055737914
8,0.10505028641965101,0.07745226315850604,0.132648309680796
9,0.03719052041876662,0.025520238582351397,0.04886080225518185
10,0.040375005945655774,0.028698736029994856,0.05205127586131669
11,0.04607101841243573,0.032834211887283235,0.059307824937588224
12,0.21868341818679304,0.18729018940555953,0.25007664696802656
13,0.20784808447658956,0.17620685446276607,0.23948931449041305
14,0.21682437935226084,0.18532224564542313,0.24832651305909856
15,0.059610630469525194,0.04380186841592031,0.07541939252313007
16,0.0712731125801898,0.055123880043684945,0.08742234511669465
17,0.23232195233614208,0.201358710934788,0.2632851937374962
18,0.21659823672322628,0.18460449103391757,0.248591982412535
19,0.19621667063701811,0.16615448113373285,0.22627886014030338
