episode_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,8.877487855655435e-12,-9.137828828175136e-12,2.6892804539486007e-11
1,8.726116844596553e-11,-9.120740746190843e-11,2.6572974435383946e-10
2,6.529685535839249e-13,-6.824991806874796e-13,1.9884362878553292e-12
3,1.4154477347160776e-16,-1.457820648027164e-16,4.288716117459319e-16
4,3.4432327718425226e-20,-3.5982331950503026e-20,1.0484698738735347e-19
5,3.979152523605205e-13,-4.1591186674084974e-13,1.2117423714618908e-12
6,3.0177754901518273e-15,-2.8841629600046158e-15,8.91971394030827e-15
7,5.1147451305668196e-18,-4.543708364662806e-18,1.4773198625796446e-17
8,3.568900163072188e-13,-3.727750074549933e-13,1.086555040069431e-12
9,3.34463135358025e-09,-3.176586659820664e-09,9.865849366981164e-09
10,1.0001961571984071e-12,-1.0454133020183829e-12,3.045805616415197e-12
11,4.832548478038639e-10,-5.051114786823709e-10,1.4716211742900986e-09
12,2.057873920215921e-14,-2.0841759424372897e-14,6.199923782869132e-14
13,1.3247685550567772e-14,-1.3160074483432724e-14,3.965544558456827e-14
14,7.110592953072699e-13,-6.504338837131582e-13,2.072552474327698e-12
15,8.321649239800297e-13,-8.360253851991551e-13,2.5003552331592144e-12
16,1.6004379808627893e-14,-1.672686801315292e-14,4.873562763040871e-14
17,4.5460678810633926e-10,-4.751404955330751e-10,1.3843540717457537e-09
18,8.878899147041661e-13,-3.9113772750260555e-13,2.1669175569109377e-12
19,4.993137210598452e-16,-3.8729244860723243e-16,1.385919890726923e-15
20,9.876887090148426e-12,-1.0273007091243538e-11,3.002678127154039e-11
21,1.0282393497915354e-12,-4.989501475436451e-13,2.555428847126716e-12
22,9.557405710480803e-14,-3.993858094859198e-14,2.3108669515820803e-13
23,2.2526970344154555e-15,-2.3521195797336085e-15,6.857513648564519e-15
24,7.086481264701657e-11,-7.390629204755443e-11,2.1563591734158757e-10
25,5.387735121497146e-13,-5.401745191098031e-13,1.6177215434092323e-12
26,6.533450628578808e-11,-6.418116333101686e-11,1.9485017590259302e-10
27,5.943086887638722e-10,-6.16974440992482e-10,1.8055918185202264e-09
28,2.4509255762655393e-12,-2.5615051706629532e-12,7.463356323194033e-12
29,3.489946101235034e-12,-3.6041102351829752e-12,1.0584002437653042e-11
