episode_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,2.7225987497667166e-20,-2.845712420510074e-20,8.290909920043506e-20
1,1.943187839420328e-24,-8.074739475855816e-25,4.693849626426238e-24
2,1.3851447703694315e-09,-6.950018542808294e-10,3.465291395019692e-09
3,2.7599121308081843e-11,-2.5870908241409884e-11,8.106915085757357e-11
4,1.1915667576229913e-13,-5.3926335634143535e-14,2.922396871587418e-13
5,2.5250800313582163e-11,-2.635167185656993e-11,7.685327248373425e-11
6,6.990897412726539e-11,-7.307092167798863e-11,2.1288886993251941e-10
7,6.734082985285776e-13,-6.936824765271789e-13,2.0404990735843344e-12
8,1.6332245812589885e-13,-5.053095723668918e-14,3.771758734884869e-13
9,2.0219916999886344e-18,-2.0915744657285345e-18,6.135557865705804e-18
10,2.3720122614145222e-18,-2.4792975057398706e-18,7.223322028568914e-18
11,7.111872630123839e-13,-7.431437105586952e-13,2.165518236583463e-12
12,1.028986828035862e-17,-9.60166345237278e-18,3.0181400013090024e-17
13,1.0492240697572476e-14,-1.0821210589950413e-14,3.180569198509537e-14
14,9.12021407642028e-14,-4.688801030277805e-14,2.2929229183118366e-13
15,1.9391612905851833e-14,-1.363898352279127e-14,5.242220933449494e-14
16,9.415728646874423e-11,-9.837006060883803e-11,2.866846335463265e-10
17,9.226419820482225e-10,-9.607104709198417e-10,2.805994435016287e-09
18,8.729608137077684e-11,-9.117003923219638e-11,2.6576220197375003e-10
19,1.6206244721761568e-12,-7.36683586681812e-13,3.977932531034126e-12
20,2.4917987511699478e-14,-2.6040126786457755e-14,7.587610180985671e-14
21,3.033421031929044e-12,-3.0076259548658765e-12,9.074468018723965e-12
22,1.2094467316970686e-19,-1.1703907004820147e-19,3.589284163876152e-19
23,1.0043352905033165e-12,-1.0497097159870076e-12,3.0583802969936407e-12
24,5.478497129512681e-12,-5.720677472733143e-12,1.6677671731758505e-11
25,3.698748135777856e-11,-1.9163596480174575e-11,9.313855919573169e-11
26,1.3277906574974052e-12,-1.3870968296100633e-12,4.042678144604874e-12
27,7.721523578410944e-14,-7.2061421408056e-14,2.2649189297627488e-13
28,5.0750059328239e-10,-5.304546632188076e-10,1.5454558497835877e-09
29,2.4662316377874767e-18,-2.421640057549854e-18,7.354103333124807e-18
