instance_number,run_number,prior,ratio_rmax_bound_use,ratio_lip_bound_use,n_time_steps,n_time_steps_cv
1,4,0.0,0.0,1.0,1100,945
0,4,0.0,0.0,1.0,1100,802
2,4,0.0,0.0,1.0,1100,834
3,4,0.0,0.0,1.0,1100,910
3,0,1.0,0.9809366548042705,0.019063345195729536,1100,1098
3,1,0.8,0.9413215718816428,0.05867842811835718,1100,1099
2,0,1.0,0.9795221456442086,0.020477854355791393,1100,1099
1,0,1.0,0.980879671057848,0.019120328942151942,1100,1099
4,1,0.8,0.9372153839217278,0.06278461607827224,1100,1098
4,0,1.0,0.981059150600095,0.01894084939990507,1100,1098
0,0,1.0,0.9790268409179133,0.02097315908208674,1100,1099
2,1,0.8,0.9392490710443125,0.06075092895568743,1100,1099
2,2,0.5,0.6931739035955269,0.3068260964044731,1100,1099
1,1,0.8,0.9397944684928791,0.06020553150712091,1100,1098
1,2,0.5,0.6867157003286064,0.3132842996713936,1100,1099
0,1,0.8,0.9409144249111547,0.05908557508884526,1100,1099
4,2,0.5,0.6979389359363175,0.3020610640636825,1100,1098
3,2,0.5,0.7066294631887603,0.29337053681123965,1100,1099
0,2,0.5,0.7005672565114271,0.2994327434885729,1100,1098
0,3,0.2,0.20779942039522178,0.7922005796047782,1100,1099
2,3,0.2,0.21094546121550564,0.7890545387844944,1100,1099
4,3,0.2,0.2121724429416737,0.7878275570583263,1100,1099
3,3,0.2,0.1998249559845717,0.8001750440154283,1100,1098
1,3,0.2,0.20634373470019884,0.7936562652998012,1100,1096
4,4,0.0,0.0,1.0,1100,846
5,1,0.8,0.9414028287120488,0.05859717128795113,1100,1099
5,4,0.0,0.0,1.0,1100,974
5,0,1.0,0.9819315062328428,0.018068493767157193,1100,1098
6,4,0.0,0.0,1.0,1100,787
7,4,0.0,0.0,1.0,1100,1077
5,2,0.5,0.6826929054645952,0.31730709453540484,1100,1099
8,4,0.0,0.0,1.0,1100,934
6,1,0.8,0.9407925796328696,0.05920742036713044,1100,1099
6,0,1.0,0.9804379659955957,0.019562034004404254,1100,1098
6,2,0.5,0.697316783279512,0.302683216720488,1100,1098
7,1,0.8,0.9383301283484639,0.06166987165153616,1100,1099
7,0,1.0,0.979153310489665,0.02084668951033492,1100,1099
8,1,0.8,0.9390093265188174,0.060990673481182645,1100,1099
8,0,1.0,0.9808848639906228,0.019115136009377236,1100,1099
5,3,0.2,0.17815444098159133,0.8218455590184086,1100,1099
8,2,0.5,0.6924108658743633,0.30758913412563665,1100,1098
7,2,0.5,0.6964325426744268,0.3035674573255732,1100,1098
9,1,0.8,0.9410653867338107,0.05893461326618932,1100,1099
6,3,0.2,0.2174473852603151,0.7825526147396848,1100,1099
9,0,1.0,0.9801952502167893,0.01980474978321072,1100,1098
9,2,0.5,0.6960674251436806,0.3039325748563194,1100,1099
7,3,0.2,0.1893740136770121,0.8106259863229879,1100,1099
8,3,0.2,0.18891696497508248,0.8110830350249175,1100,1097
9,4,0.0,0.0,1.0,1100,842
9,3,0.2,0.1995316691909663,0.8004683308090337,1100,1098
