instance_number,run_number,prior,ratio_rmax_bound_use,ratio_lip_bound_use,n_time_steps,n_time_steps_cv
0,4,0.0,0.0,1.0,1200,215
1,4,0.0,0.0,1.0,1200,191
2,4,0.0,0.0,1.0,1200,191
3,4,0.0,0.0,1.0,1200,179
0,3,0.2,0.12044198895027625,0.8795580110497238,1200,503
1,3,0.2,0.1,0.9,1200,395
2,3,0.2,0.12044198895027625,0.8795580110497238,1200,527
3,3,0.2,0.12044198895027625,0.8795580110497238,1200,527
4,3,0.2,0.12044198895027625,0.8795580110497238,1200,479
0,2,0.5,0.27452471482889734,0.7254752851711027,1200,851
1,2,0.5,0.273972602739726,0.726027397260274,1200,863
3,2,0.5,0.27756653992395436,0.7224334600760456,1200,887
2,2,0.5,0.2724505327245053,0.7275494672754946,1200,875
4,2,0.5,0.2709284627092846,0.7290715372907154,1200,875
0,1,0.8,0.4794871794871795,0.5205128205128206,1200,1079
1,1,0.8,0.4846153846153846,0.5153846153846153,1200,1091
4,4,0.0,0.0,1.0,1200,239
2,1,0.8,0.4971135343168698,0.5028864656831302,1200,1067
3,1,0.8,0.475,0.525,1200,1103
4,1,0.8,0.48556767158434894,0.514432328415651,1200,1055
1,0,1.0,0.7286585365853658,0.27134146341463417,1200,1187
0,0,1.0,0.7292682926829268,0.2707317073170732,1200,1163
2,0,1.0,0.7268292682926829,0.2731707317073171,1200,1175
4,0,1.0,0.7196428571428571,0.28035714285714286,1200,1175
3,0,1.0,0.7148809523809524,0.2851190476190476,1200,1187
5,4,0.0,0.0,1.0,1200,239
5,3,0.2,0.12044198895027625,0.8795580110497238,1200,527
6,4,0.0,0.0,1.0,1200,179
5,2,0.5,0.2783269961977186,0.7216730038022814,1200,863
7,4,0.0,0.0,1.0,1200,227
6,3,0.2,0.1,0.9,1200,395
5,1,0.8,0.47435897435897434,0.5256410256410257,1200,1067
5,0,1.0,0.7384146341463415,0.26158536585365855,1200,1163
6,2,0.5,0.2783269961977186,0.7216730038022814,1200,851
8,4,0.0,0.0,1.0,1200,203
7,3,0.2,0.12044198895027625,0.8795580110497238,1200,527
6,1,0.8,0.4891025641025641,0.5108974358974359,1200,1067
9,4,0.0,0.0,1.0,1200,239
8,3,0.2,0.12044198895027625,0.8795580110497238,1200,551
6,0,1.0,0.7280487804878049,0.27195121951219514,1200,1163
9,3,0.2,0.1,0.9,1200,395
7,2,0.5,0.2768060836501901,0.7231939163498099,1200,863
7,1,0.8,0.48012820512820514,0.5198717948717949,1200,1079
8,2,0.5,0.27452471482889734,0.7254752851711027,1200,851
9,2,0.5,0.2770167427701674,0.7229832572298326,1200,887
7,0,1.0,0.725,0.275,1200,1175
8,1,0.8,0.48813341885824246,0.5118665811417575,1200,1067
9,1,0.8,0.4948717948717949,0.5051282051282051,1200,1103
8,0,1.0,0.7053571428571429,0.29464285714285715,1200,1175
9,0,1.0,0.7134146341463414,0.2865853658536585,1200,1139
