instance_number,run_number,prior,ratio_rmax_bound_use,ratio_lip_bound_use,n_time_steps,n_time_steps_cv
0,4,0.0,0.0,1.0,1200,239
1,4,0.0,0.0,1.0,1200,239
2,4,0.0,0.0,1.0,1200,239
3,4,0.0,0.0,1.0,1200,227
0,3,0.2,0.10140845070422536,0.8985915492957747,1200,718
1,3,0.2,0.10140845070422536,0.8985915492957747,1200,718
2,3,0.2,0.14995483288166214,0.8500451671183379,1200,743
3,3,0.2,0.10140845070422536,0.8985915492957747,1200,718
4,3,0.2,0.10140845070422536,0.8985915492957747,1200,718
0,2,0.5,0.2747489239598278,0.7252510760401721,1200,887
1,2,0.5,0.2747489239598278,0.7252510760401721,1200,887
2,2,0.5,0.30703012912482064,0.6929698708751794,1200,887
4,2,0.5,0.2747489239598278,0.7252510760401721,1200,875
3,2,0.5,0.2747489239598278,0.7252510760401721,1200,875
4,4,0.0,0.0,1.0,1200,227
0,0,1.0,0.8317073170731707,0.16829268292682928,1200,1127
0,1,0.8,0.5485051860890787,0.4514948139109213,1200,1138
2,0,1.0,0.8125,0.1875,1200,1114
1,1,0.8,0.5503355704697986,0.44966442953020136,1200,1126
2,1,0.8,0.549725442342892,0.450274557657108,1200,1126
4,1,0.8,0.5466748017083588,0.45332519829164125,1200,1102
3,1,0.8,0.5509456985967053,0.44905430140329466,1200,1126
1,0,1.0,0.7892857142857143,0.21071428571428572,1200,1175
3,0,1.0,0.7916666666666666,0.20833333333333334,1200,1163
4,0,1.0,0.794047619047619,0.20595238095238094,1200,1199
5,4,0.0,0.0,1.0,1200,239
6,4,0.0,0.0,1.0,1200,239
5,2,0.5,0.30703012912482064,0.6929698708751794,1200,887
5,3,0.2,0.10140845070422536,0.8985915492957747,1200,718
7,4,0.0,0.0,1.0,1200,239
5,1,0.8,0.5084427767354597,0.4915572232645403,1200,1103
5,0,1.0,0.8353658536585366,0.16463414634146342,1200,1127
8,4,0.0,0.0,1.0,1200,239
6,3,0.2,0.14995483288166214,0.8500451671183379,1200,743
6,2,0.5,0.3084648493543759,0.6915351506456241,1200,887
9,4,0.0,0.0,1.0,1200,239
7,3,0.2,0.10140845070422536,0.8985915492957747,1200,718
6,1,0.8,0.5034396497811132,0.4965603502188868,1200,1079
8,3,0.2,0.10140845070422536,0.8985915492957747,1200,718
6,0,1.0,0.8202380952380952,0.17976190476190476,1200,1187
7,2,0.5,0.30774748923959827,0.6922525107604017,1200,875
9,3,0.2,0.14995483288166214,0.8500451671183379,1200,743
7,0,1.0,0.824390243902439,0.17560975609756097,1200,1139
8,2,0.5,0.27546628407460544,0.7245337159253945,1200,875
7,1,0.8,0.5515558267236119,0.448444173276388,1200,1150
9,2,0.5,0.3084648493543759,0.6915351506456241,1200,863
8,1,0.8,0.5466748017083588,0.45332519829164125,1200,1114
8,0,1.0,0.801219512195122,0.19878048780487806,1200,1163
9,1,0.8,0.5040650406504065,0.4959349593495935,1200,1115
9,0,1.0,0.7987804878048781,0.20121951219512196,1200,1115
