task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.15577380656869924,0.1376258167509875,0.17392179638641098
1,0.174048537512939,0.16366417877766862,0.18443289624820938
2,0.1432690237874171,0.13108191489175416,0.15545613268308003
3,0.14276438938231378,0.13062020696360246,0.1549085718010251
4,0.174048537512939,0.16366417877766862,0.18443289624820938
5,0.1465761034836437,0.13397111775165294,0.15918108921563445
6,0.14075509852888957,0.13013231342591966,0.15137788363185947
7,0.1465761034836437,0.13397111775165294,0.15918108921563445
8,0.1432690237874171,0.13108191489175416,0.15545613268308003
9,0.1432690237874171,0.13108191489175416,0.15545613268308003
10,0.1432690237874171,0.13108191489175416,0.15545613268308003
11,0.14075509852888957,0.13013231342591966,0.15137788363185947
12,0.14276438938231378,0.13062020696360246,0.1549085718010251
13,0.14276438938231378,0.13062020696360246,0.1549085718010251
14,0.14276438938231378,0.13062020696360246,0.1549085718010251
15,0.14075509852888957,0.13013231342591966,0.15137788363185947
16,0.14276438938231378,0.13062020696360246,0.1549085718010251
17,0.1465761034836437,0.13397111775165294,0.15918108921563445
18,0.174048537512939,0.16366417877766862,0.18443289624820938
19,0.1432690237874171,0.13108191489175416,0.15545613268308003
20,0.14075509852888957,0.13013231342591966,0.15137788363185947
21,0.1465761034836437,0.13397111775165294,0.15918108921563445
22,0.174048537512939,0.16366417877766862,0.18443289624820938
23,0.14075509852888957,0.13013231342591966,0.15137788363185947
24,0.174048537512939,0.16366417877766862,0.18443289624820938
25,0.14075509852888957,0.13013231342591966,0.15137788363185947
26,0.174048537512939,0.16366417877766862,0.18443289624820938
27,0.1432690237874171,0.13108191489175416,0.15545613268308003
28,0.1465761034836437,0.13397111775165294,0.15918108921563445
29,0.1432690237874171,0.13108191489175416,0.15545613268308003
30,0.14075509852888957,0.13013231342591966,0.15137788363185947
31,0.14075509852888957,0.13013231342591966,0.15137788363185947
32,0.1465761034836437,0.13397111775165294,0.15918108921563445
33,0.174048537512939,0.16366417877766862,0.18443289624820938
34,0.1432690237874171,0.13108191489175416,0.15545613268308003
35,0.174048537512939,0.16366417877766862,0.18443289624820938
36,0.1465761034836437,0.13397111775165294,0.15918108921563445
37,0.174048537512939,0.16366417877766862,0.18443289624820938
38,0.174048537512939,0.16366417877766862,0.18443289624820938
39,0.14276438938231378,0.13062020696360246,0.1549085718010251
40,0.1465761034836437,0.13397111775165294,0.15918108921563445
41,0.174048537512939,0.16366417877766862,0.18443289624820938
42,0.1465761034836437,0.13397111775165294,0.15918108921563445
43,0.1432690237874171,0.13108191489175416,0.15545613268308003
44,0.1465761034836437,0.13397111775165294,0.15918108921563445
45,0.1432690237874171,0.13108191489175416,0.15545613268308003
46,0.1432690237874171,0.13108191489175416,0.15545613268308003
47,0.174048537512939,0.16366417877766862,0.18443289624820938
48,0.14276438938231378,0.13062020696360246,0.1549085718010251
49,0.1432690237874171,0.13108191489175416,0.15545613268308003
