task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.1601231925334283,0.14309108542947804,0.17715529963737855
1,0.16081763230930943,0.14376901427716207,0.17786625034145678
2,0.1390660279116714,0.12553591666375177,0.15259613915959105
3,0.1391683223902105,0.1256780993742375,0.15265854540618354
4,0.1601231925334283,0.14309108542947804,0.17715529963737855
5,0.14336566493362204,0.12946857427699232,0.15726275559025177
6,0.1326825038950224,0.11846102320734277,0.14690398458270204
7,0.1380488576509312,0.12205865972801791,0.15403905557384448
8,0.13701410024288893,0.12244007887118116,0.1515881216145967
9,0.13954734427842286,0.1260897779257616,0.15300491063108412
10,0.1365327838761375,0.12189861364171165,0.15116695411056333
11,0.13315024694466365,0.11898721889733385,0.14731327499199345
12,0.13605187643119906,0.12146925192239628,0.15063450094000183
13,0.13593937273207873,0.1214327689704583,0.15044597649369917
14,0.1371236221965031,0.1225868563926371,0.15166038800036907
15,0.13572176997456276,0.12256563707281101,0.1488779028763145
16,0.13653149746429094,0.12200880995673924,0.15105418497184264
17,0.14336566493362204,0.12946857427699232,0.15726275559025177
18,0.16321564250381254,0.14739440258904124,0.17903688241858384
19,0.1365327838761375,0.12189861364171165,0.15116695411056333
20,0.13572176997456276,0.12256563707281101,0.1488779028763145
21,0.14125929620095284,0.12628409883087816,0.15623449357102753
22,0.1595606963149646,0.14245829551198194,0.17666309711794728
23,0.13315024694466365,0.11898721889733385,0.14731327499199345
24,0.1601231925334283,0.14309108542947804,0.17715529963737855
25,0.13372770749977633,0.11955094981008837,0.1479044651894643
26,0.16321564250381254,0.14739440258904124,0.17903688241858384
27,0.13701410024288893,0.12244007887118116,0.1515881216145967
28,0.1401552263836004,0.12513278720150026,0.15517766556570053
29,0.13641988250615877,0.12186200173217561,0.15097776328014195
30,0.13315024694466365,0.11898721889733385,0.14731327499199345
31,0.13467656636980885,0.12145925079188112,0.14789388194773656
32,0.14003932955194462,0.12509520391693163,0.1549834551869576
33,0.15646824634458034,0.13829106019658402,0.17464543249257666
34,0.13701410024288893,0.12244007887118116,0.1515881216145967
35,0.1601231925334283,0.14309108542947804,0.17715529963737855
36,0.14064931287644875,0.1256886184067293,0.1556100073461682
37,0.16321564250381254,0.14739440258904124,0.17903688241858384
38,0.1601231925334283,0.14309108542947804,0.17715529963737855
39,0.13605187643119906,0.12146925192239628,0.15063450094000183
40,0.14336566493362204,0.12946857427699232,0.15726275559025177
41,0.1625212027279314,0.1467090738703266,0.17833333158553621
42,0.14125929620095284,0.12628409883087816,0.15623449357102753
43,0.13760831797961914,0.12302016854853842,0.15219646741069986
44,0.1401552263836004,0.12513278720150026,0.15517766556570053
45,0.13701410024288893,0.12244007887118116,0.1515881216145967
46,0.13593856613940733,0.12132208267121335,0.15055504960760133
47,0.1601231925334283,0.14309108542947804,0.17715529963737855
48,0.1360518764311991,0.12146925192239631,0.15063450094000186
49,0.1390660279116714,0.12553591666375177,0.15259613915959105
