episode_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,1.5381779706746577e-20,nan,nan
1,2.5705455471670887e-14,nan,nan
2,4.690732447938606e-16,nan,nan
3,2.3444261098531587e-20,nan,nan
4,0.0002697216055906081,nan,nan
5,3.4724258677473247e-15,nan,nan
6,0.002218531234462264,nan,nan
7,3.083945934529567e-09,nan,nan
8,2.243562788578447e-16,nan,nan
9,2.536626743773543e-08,nan,nan
10,1.2704234747596572e-05,nan,nan
11,8.559650274391301e-18,nan,nan
12,0.16677181699666577,nan,nan
13,1.7785672350813863e-38,nan,nan
14,0.0006265787482177981,nan,nan
15,8.083304946930616e-08,nan,nan
16,4.9671550867742495e-26,nan,nan
17,1.194783842005007e-09,nan,nan
18,1.1259684642548759e-06,nan,nan
19,0.12157665459056935,nan,nan
20,0.0,nan,nan
21,2.650665271918935e-12,nan,nan
22,6.434475237227168e-16,nan,nan
23,3.2957209938362084e-39,nan,nan
24,7.259979873896996e-15,nan,nan
25,8.808248321898917e-23,nan,nan
26,3.374422466924626e-10,nan,nan
27,0.0005075287860564165,nan,nan
28,1.0112829396888119e-13,nan,nan
29,2.354120347120953e-06,nan,nan
30,0.0,nan,nan
31,2.7584244764354595e-30,nan,nan
32,1.6900182599825786e-07,nan,nan
33,3.1251832809725924e-15,nan,nan
34,2.0864422962747884e-07,nan,nan
35,2.17574825349222e-18,nan,nan
36,0.20589113209464907,nan,nan
37,1.3815068444015728e-27,nan,nan
38,1.1898637375327407e-23,nan,nan
39,4.997995805289306e-05,nan,nan
40,0.020275559590445275,nan,nan
41,0.0,nan,nan
42,4.230378511014495e-09,nan,nan
43,8.808248321898917e-23,nan,nan
44,9.530365732245949e-11,nan,nan
45,1.7514812606853087e-39,nan,nan
46,1.686534933496327e-14,nan,nan
47,0.3874204890000001,nan,nan
48,1.686534933496327e-14,nan,nan
49,4.724123377939039e-43,nan,nan
50,3.180067514517281e-07,nan,nan
51,0.00015926791088519818,nan,nan
52,6.063871929326226e-13,nan,nan
53,1.0589295258051055e-10,nan,nan
54,3.533408349463646e-07,nan,nan
55,1.7391014849060135e-12,nan,nan
56,1.785921637381011e-24,nan,nan
57,3.4438859425175595e-43,nan,nan
58,1.042802984475958e-11,nan,nan
59,0.00014334111979667836,nan,nan
60,0.31381059609000006,nan,nan
61,1.1065355698669403e-14,nan,nan
62,0.15009463529699918,nan,nan
63,2.05466766245657e-08,nan,nan
64,0.0,nan,nan
65,0.00045677590745077487,nan,nan
66,1.4186998211551002e-39,nan,nan
67,3.643538942055904e-05,nan,nan
68,3.0369802202321633e-10,nan,nan
69,1.1923212519249188e-16,nan,nan
70,5.6275856612339116e-11,nan,nan
71,7.387479093976242e-07,nan,nan
72,0.06461081889226677,nan,nan
73,3.5732755827665884e-20,nan,nan
74,0.002465034704958071,nan,nan
75,4.690732447938606e-16,nan,nan
76,0.058149737003040096,nan,nan
77,1.906837481167972e-06,nan,nan
78,2.610298031214378e-13,nan,nan
79,0.013302794647291146,nan,nan
80,3.526125579104374e-14,nan,nan
81,2.4825820287919136e-30,nan,nan
82,1.10882098037457e-07,nan,nan
83,1.287411091945627e-11,nan,nan
84,2.209395351413977e-17,nan,nan
85,0.13508517176729928,nan,nan
86,8.709974208216503e-10,nan,nan
87,0.0013100205086376223,nan,nan
88,7.838976787394853e-10,nan,nan
89,2.0419890949890363e-29,nan,nan
90,0.002738927449953412,nan,nan
91,2.4979962069689494e-09,nan,nan
92,9.120344560464496e-07,nan,nan
93,1.4115816386218413e-05,nan,nan
94,0.0002427494450315473,nan,nan
95,1.0112829396888119e-13,nan,nan
96,6.85596132412799e-05,nan,nan
97,1.0919346372035822e-08,nan,nan
98,0.038152042447694615,nan,nan
99,0.013302794647291146,nan,nan
100,1.0290430145553224e-05,nan,nan
101,0.05233476330273609,nan,nan
102,2.6397498664703947e-26,nan,nan
103,3.367467385176005e-17,nan,nan
104,0.3874204890000001,nan,nan
105,3.2292460179985636e-06,nan,nan
106,1.7623560853286985e-18,nan,nan
107,1.2484974564059406e-13,nan,nan
108,2.1470388702543375e-12,nan,nan
109,8.300923972273261e-20,nan,nan
110,2.686108954928667e-18,nan,nan
111,4.295799664301754e-08,nan,nan
112,0.31381059609000006,nan,nan
113,2.575854686758998e-07,nan,nan
114,0.0009550049507968268,nan,nan
115,0.16677181699666577,nan,nan
116,0.10941898913151242,nan,nan
117,0.00036998848503512764,nan,nan
