task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.11119196594881321,0.08322948159064766,0.13915445030697876
1,0.10088440253544595,0.07253024377927743,0.12923856129161448
2,0.13372693202502825,0.10442521602012163,0.1630286480299349
3,0.12285298375617937,0.09533545342086525,0.1503705140914935
4,0.12429465185194769,0.09413420181430018,0.1544551018895952
5,0.10727550871488349,0.07812839158865685,0.13642262584111015
6,0.09123171764325118,0.06634587849266672,0.11611755679383563
7,0.14355990260343776,0.11059274491673818,0.17652706029013734
8,0.11997103928755375,0.08865379889986624,0.15128827967524125
9,0.07799380248806932,0.05447751355031891,0.10151009142581974
10,0.1141368656843134,0.08624878924467927,0.14202494212394753
11,0.1267187088622861,0.0962567493827847,0.15718066834178748
12,0.10379370094688596,0.07711099797905165,0.13047640391472026
13,0.09644150611768466,0.07293666375273442,0.11994634848263491
14,0.11835948769851064,0.090353323119094,0.14636565227792728
15,0.1169474204965447,0.08808359581834105,0.14581124517474836
16,0.1520652604428122,0.11950578527223224,0.18462473561339218
17,0.09242212996358286,0.0676149197349247,0.11722934019224102
18,0.11632173520629084,0.08794961803449211,0.14469385237808957
19,0.1254255778203682,0.09539837272674428,0.15545278291399212
20,0.1238903596880727,0.09270492790992634,0.15507579146621908
21,0.10410045250132517,0.07649025832107262,0.13171064668157773
22,0.11153436232509785,0.08581960058929017,0.13724912406090553
23,0.1340083748278378,0.10430075959247373,0.1637159900632019
24,0.13409361685137258,0.10336709722011958,0.16482013648262558
25,0.1324957455537207,0.10278167535529116,0.16220981575215027
26,0.13613689040834,0.10398790651532991,0.1682858743013501
27,0.13919354333715406,0.10840257939317076,0.16998450728113737
28,0.1252740969879091,0.09488262868262529,0.1556655652931929
29,0.10627794180085505,0.08069690256910048,0.13185898103260962
30,0.0990118992312386,0.07310720994471488,0.12491658851776231
31,0.10838004439931044,0.07892486246854742,0.13783522633007345
32,0.09828579060980837,0.07054845001066241,0.1260231312089543
33,0.10888476736854336,0.08152296112875726,0.13624657360832945
34,0.12053626136528199,0.09132982383716265,0.14974269889340133
35,0.122636910992631,0.09305463218959849,0.1522191897956635
36,0.14977696233658291,0.11877409563437534,0.18077982903879047
37,0.1153160244318235,0.08547576753337428,0.14515628133027272
38,0.12034075303295995,0.09211531467585414,0.14856619139006574
39,0.11018432392798318,0.0812620607357243,0.13910658712024204
40,0.12648021315597976,0.09937668913245598,0.15358373717950355
41,0.10526780572788591,0.07718167168008733,0.1333539397756845
42,0.10962747825433644,0.08262372337608892,0.13663123313258396
43,0.10876537950170907,0.08182426494483364,0.1357064940585845
44,0.10742123608396621,0.07722734622741556,0.13761512594051686
45,0.12303775823671957,0.09238969498580557,0.15368582148763357
46,0.12104363310853092,0.0927738127461027,0.14931345347095915
47,0.10875404060756996,0.07972635261043812,0.1377817286047018
48,0.1170676945831097,0.0871755073230398,0.1469598818431796
49,0.1252008970434738,0.09534665447202287,0.15505513961492476
50,0.12005127080585809,0.09275823292421179,0.1473443086875044
51,0.12376608145119768,0.09316752009206394,0.1543646428103314
52,0.10679943943993288,0.07820655613526156,0.1353923227446042
53,0.1279627521120043,0.09706038479475186,0.15886511942925677
54,0.10666753897285561,0.0773741750463624,0.1359609028993488
55,0.13682903769848073,0.10581918742223902,0.16783888797472243
56,0.11762679424617282,0.08661879092688664,0.14863479756545903
57,0.13395588986063967,0.10318991595468655,0.16472186376659279
58,0.13561741128774077,0.10435264720144782,0.16688217537403371
59,0.08841804074857981,0.06430987323256393,0.1125262082645957
60,0.10812992130406555,0.08067436538795748,0.1355854772201736
61,0.09394874741124506,0.06849465810771081,0.11940283671477932
62,0.13408761092425964,0.10186621116642994,0.16630901068208934
63,0.10735935548477644,0.07732065568331217,0.13739805528624072
64,0.14514155484061791,0.11573752203136645,0.17454558764986938
65,0.1095837697173711,0.08233520067478176,0.13683233875996045
66,0.11339569933546689,0.08114243538478971,0.14564896328614407
67,0.10228208160377796,0.07570987942701124,0.12885428378054467
68,0.1260555539051964,0.09533308754240463,0.15677802026798818
69,0.11323885349137026,0.08703367021632055,0.13944403676641998
