task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
1,0.20662882038819033,0.1511382769459954,0.26211936383038525
2,0.23375600695599488,0.18477914433193116,0.2827328695800586
3,0.2531201403119577,0.20008607928020736,0.306154201343708
4,0.23375600695599488,0.18477914433193116,0.2827328695800586
5,0.23557299099953652,0.18621543151531722,0.2849305504837558
6,0.26524600993886144,0.20967132093075294,0.3208206989469699
7,0.23557299099953652,0.18621543151531722,0.2849305504837558
8,0.23557299099953652,0.18621543151531722,0.2849305504837558
9,0.23762314344641886,0.18783603335489368,0.287410253537944
10,0.24391931160625552,0.19760030148749452,0.2902383217250165
11,0.23557299099953652,0.18621543151531722,0.2849305504837558
12,0.23375600695599488,0.18477914433193116,0.2827328695800586
13,0.23248970641158725,0.18377816072466605,0.2812012520985085
14,0.26524600993886144,0.20967132093075294,0.3208206989469699
15,0.26412536380378193,0.21396932934269153,0.31428139826487234
16,0.24484119339048316,0.1935417480861537,0.2961406386948126
17,0.23762314344641886,0.18783603335489368,0.287410253537944
18,0.2270606683211718,0.17948662175650906,0.2746347148858345
19,0.2619739607235954,0.21222646653094246,0.31172145491624836
20,0.27693754987091607,0.2243485478346916,0.32952655190714053
21,0.22238145830673564,0.1714512671212392,0.2733116494922321
22,0.24795458446582838,0.2008692969941851,0.29503987193747166
23,0.23419592411263607,0.1805599632697653,0.2878318849555068
24,0.24484119339048316,0.1935417480861537,0.2961406386948126
25,0.23375600695599488,0.18477914433193116,0.2827328695800586
26,0.23557299099953652,0.18621543151531722,0.2849305504837558
27,0.26539848529296123,0.20979184945033694,0.32100512113558555
28,0.2531201403119577,0.20008607928020736,0.306154201343708
29,0.23762314344641886,0.18783603335489368,0.287410253537944
30,0.2531201403119577,0.20008607928020736,0.306154201343708
