instance,task,episode,return,discounted_return
1,1,1,0.0,0.0
1,1,2,0.0,0.0
1,1,3,0.0,0.0
1,1,4,3.6599146392221638,2.291394124600717
1,1,5,0.0,0.0
1,1,6,0.0,0.0
1,1,7,0.0,0.0
1,1,8,0.0,0.0
1,1,9,0.9023103385713478,0.5328052318229952
1,1,10,0.0,0.0
1,1,11,0.0,0.0
1,1,12,0.9023103385713478,0.4315722377766262
1,1,13,0.9231892419405997,0.4906206139261543
1,1,14,0.0,0.0
1,1,15,0.0,0.0
1,1,16,0.0,0.0
1,1,17,0.0,0.0
1,1,18,1.8046206771426956,1.012329940463691
1,1,19,0.0,0.0
1,1,20,0.0,0.0
1,1,21,0.0,0.0
1,1,22,0.0,0.0
1,1,23,4.559177030820797,2.7242911403031043
1,1,24,4.592019359361032,2.7411091147612265
1,1,25,4.583103881162764,2.732952677134256
1,1,26,4.583103881162764,2.732952677134256
1,1,27,4.615946209702998,2.7560226009451227
1,1,28,4.583103881162764,2.732952677134256
1,1,29,4.615946209702998,2.7560226009451227
1,1,30,3.680793542591416,2.076659788934133
1,1,31,4.615946209702998,2.7560226009451227
1,1,32,4.615946209702998,2.7560226009451227
1,1,33,4.615946209702998,2.7560226009451227
1,1,34,2.769567725821799,1.769330032938079
1,1,35,3.692756967762399,2.1503181393078954
1,1,36,4.615946209702998,2.7560226009451227
1,1,37,0.0,0.0
1,1,38,0.0,0.0
1,1,39,4.583103881162764,2.732952677134256
1,1,40,4.583103881162764,2.732952677134256
1,1,41,4.615946209702998,2.7560226009451227
1,1,42,4.615946209702998,2.7560226009451227
1,1,43,4.615946209702998,2.7560226009451227
1,1,44,4.615946209702998,2.7560226009451227
1,1,45,2.736725397281564,1.4586265436463959
1,1,46,3.692756967762399,2.2654019870189686
1,1,47,3.680793542591416,2.2575527837642864
1,1,48,0.0,0.0
1,1,49,4.615946209702998,2.7560226009451227
1,1,50,3.680793542591416,2.3073997654823697
1,2,1,2.9174809764726954,1.6214558362735665
1,2,2,1.911460112155123,1.2578912633350634
1,2,3,0.0,0.0
1,2,4,0.0,0.0
1,2,5,2.798206231504971,1.6088630907404309
1,2,6,4.810247960140116,2.877394592538587
1,2,7,2.8987878479849933,1.54730741370145
1,2,8,0.0,0.0
1,2,9,4.856237251291925,2.8985114912237835
1,2,10,4.893623508267329,2.921814158265268
1,2,11,4.893623508267329,2.921814158265268
1,2,12,4.893623508267329,2.921814158265268
1,2,13,4.893623508267329,2.921814158265268
1,2,14,4.893623508267329,2.921814158265268
1,2,15,4.893623508267329,2.921814158265268
1,2,16,4.893623508267329,2.921814158265268
1,2,17,3.9148988066138637,2.2083238507598915
1,2,18,4.893623508267329,2.921814158265268
1,2,19,4.893623508267329,2.921814158265268
1,2,20,4.893623508267329,2.921814158265268
1,2,21,4.893623508267329,2.921814158265268
1,2,22,4.893623508267329,2.921814158265268
1,2,23,4.874930379779627,2.909549596664487
1,2,24,4.893623508267329,2.921814158265268
1,2,25,4.893623508267329,2.921814158265268
1,2,26,4.893623508267329,2.921814158265268
1,2,27,4.893623508267329,2.921814158265268
1,2,28,4.893623508267329,2.921814158265268
1,2,29,4.893623508267329,2.921814158265268
1,2,30,4.893623508267329,2.921814158265268
1,2,31,4.893623508267329,2.921814158265268
1,2,32,4.893623508267329,2.921814158265268
1,2,33,4.893623508267329,2.921814158265268
1,2,34,4.893623508267329,2.921814158265268
1,2,35,3.9148988066138637,2.4536931675109903
1,2,36,4.893623508267329,2.921814158265268
1,2,37,3.9148988066138637,2.2083238507598915
1,2,38,4.893623508267329,2.921814158265268
1,2,39,4.893623508267329,2.921814158265268
1,2,40,4.893623508267329,2.921814158265268
1,2,41,4.893623508267329,2.921814158265268
1,2,42,4.893623508267329,2.921814158265268
1,2,43,2.936174104960398,1.5661825740050523
1,2,44,0.0,0.0
1,2,45,4.893623508267329,2.921814158265268
1,2,46,4.893623508267329,2.921814158265268
1,2,47,4.893623508267329,2.921814158265268
1,2,48,2.936174104960398,1.5661825740050523
1,2,49,4.893623508267329,2.921814158265268
1,2,50,2.936174104960398,1.5661825740050523
1,3,1,2.7580107782146572,1.6529945538913708
1,3,2,0.9277980865298632,0.6763648050802703
1,3,3,0.0,0.0
1,3,4,0.0,0.0
1,3,5,0.9277980865298632,0.4437629486131654
1,3,6,0.0,0.0
1,3,7,1.8425608933209956,0.9305981576270148
1,3,8,4.612919873171855,2.755156828851661
1,3,9,3.6220066222559253,2.2696728795603325
1,3,10,4.612919873171855,2.753531863914711
1,3,11,0.0,0.0
1,3,12,0.0,0.0
1,3,13,0.0,0.0
1,3,14,0.0,0.0
1,3,15,0.0,0.0
1,3,16,0.0,0.0
1,3,17,0.0,0.0
1,3,18,0.0,0.0
1,3,19,0.0,0.0
1,3,20,0.0,0.0
1,3,21,4.638990432649316,2.7697815132842147
1,3,22,4.638990432649316,2.7697815132842147
1,3,23,4.638990432649316,2.7697815132842147
1,3,24,4.638990432649316,2.7697815132842147
1,3,25,4.638990432649316,2.7697815132842147
1,3,26,4.638990432649316,2.7697815132842147
1,3,27,4.638990432649316,2.7697815132842147
1,3,28,4.638990432649316,2.7697815132842147
1,3,29,4.638990432649316,2.7697815132842147
1,3,30,4.638990432649316,2.7697815132842147
1,3,31,4.638990432649316,2.7697815132842147
1,3,32,4.638990432649316,2.7697815132842147
1,3,33,4.638990432649316,2.7697815132842147
1,3,34,4.638990432649316,2.7697815132842147
1,3,35,4.638990432649316,2.7697815132842147
1,3,36,4.638990432649316,2.7697815132842147
1,3,37,4.638990432649316,2.7697815132842147
1,3,38,4.638990432649316,2.7697815132842147
1,3,39,4.638990432649316,2.7697815132842147
1,3,40,4.638990432649316,2.7697815132842147
1,3,41,4.638990432649316,2.7697815132842147
1,3,42,4.638990432649316,2.7697815132842147
1,3,43,4.638990432649316,2.7697815132842147
1,3,44,4.638990432649316,2.7697815132842147
1,3,45,4.638990432649316,2.7697815132842147
1,3,46,4.625955152910586,2.7612290662476338
1,3,47,4.638990432649316,2.7697815132842147
1,3,48,4.638990432649316,2.7697815132842147
1,3,49,4.638990432649316,2.7697815132842147
1,3,50,3.7111923461194527,2.3260185646710494
1,4,1,2.84419552265678,1.812066251257265
1,4,2,3.8315232584866505,2.405949905590498
1,4,3,0.0,0.0
1,4,4,1.8927669836674208,0.9548739646397193
1,4,5,0.0,0.0
1,4,6,0.0,0.0
1,4,7,0.9787247016534659,0.5201344341714196
1,4,8,4.810247960140116,2.8649852979741146
