7,1,1,0.0,0.0
7,1,2,0.0,0.0
7,1,3,0.0,0.0
7,1,4,0.9931066335430214,0.34627487183674316
7,1,5,0.0,0.0
7,1,6,0.0,0.0
7,1,7,0.0,0.0
7,1,8,0.0,0.0
7,1,9,0.0,0.0
7,1,10,0.0,0.0
7,1,11,0.9931066335430214,0.34627487183674316
7,1,12,0.9931066335430214,0.34627487183674316
7,1,13,0.9931066335430214,0.34627487183674316
7,1,14,0.9931066335430214,0.34627487183674316
7,1,15,0.9931066335430214,0.34627487183674316
7,1,16,0.9931066335430214,0.34627487183674316
7,1,17,0.9931066335430214,0.34627487183674316
7,1,18,0.9931066335430214,0.34627487183674316
7,1,19,0.9931066335430214,0.34627487183674316
7,1,20,0.9931066335430214,0.34627487183674316
7,2,1,0.0,0.0
7,2,2,0.0,0.0
7,2,3,0.0,0.0
7,2,4,0.0,0.0
7,2,5,0.0,0.0
7,2,6,0.0,0.0
7,2,7,0.0,0.0
7,2,8,0.9931066335430214,0.34627487183674316
7,2,9,0.0,0.0
7,2,10,0.9931066335430214,0.34627487183674316
7,2,11,0.9931066335430214,0.34627487183674316
7,2,12,0.9931066335430214,0.34627487183674316
7,2,13,0.9931066335430214,0.34627487183674316
7,2,14,0.9931066335430214,0.34627487183674316
7,2,15,0.9931066335430214,0.34627487183674316
7,2,16,0.9931066335430214,0.34627487183674316
7,2,17,0.9931066335430214,0.34627487183674316
7,2,18,0.9931066335430214,0.34627487183674316
7,2,19,0.9931066335430214,0.34627487183674316
7,2,20,0.9931066335430214,0.34627487183674316
7,3,1,0.0,0.0
7,3,2,0.0,0.0
7,3,3,0.0,0.0
7,3,4,0.0,0.0
7,3,5,0.0,0.0
7,3,6,0.0,0.0
7,3,7,0.0,0.0
7,3,8,0.0,0.0
7,3,9,0.0,0.0
7,3,10,0.921941135757659,0.321460997080003
7,3,11,0.0,0.0
7,3,12,0.921941135757659,0.321460997080003
7,3,13,0.921941135757659,0.321460997080003
7,3,14,0.921941135757659,0.321460997080003
7,3,15,0.921941135757659,0.321460997080003
7,3,16,0.921941135757659,0.321460997080003
7,3,17,0.921941135757659,0.321460997080003
7,3,18,0.921941135757659,0.321460997080003
7,3,19,0.921941135757659,0.321460997080003
7,3,20,0.921941135757659,0.321460997080003
7,4,1,0.0,0.0
7,4,2,0.0,0.0
7,4,3,0.0,0.0
7,4,4,0.0,0.0
7,4,5,0.0,0.0
7,4,6,0.0,0.0
7,4,7,0.0,0.0
7,4,8,0.9204549386132741,0.32094279217801774
7,4,9,0.0,0.0
7,4,10,0.0,0.0
7,4,11,0.0,0.0
7,4,12,0.9204549386132741,0.32094279217801774
7,4,13,0.9204549386132741,0.32094279217801774
7,4,14,0.9204549386132741,0.32094279217801774
7,4,15,0.9204549386132741,0.32094279217801774
7,4,16,0.9204549386132741,0.32094279217801774
7,4,17,0.9204549386132741,0.32094279217801774
7,4,18,0.9204549386132741,0.32094279217801774
7,4,19,0.9204549386132741,0.32094279217801774
7,4,20,0.9204549386132741,0.32094279217801774
7,5,1,0.0,0.0
7,5,2,0.0,0.0
7,5,3,0.0,0.0
7,5,4,0.0,0.0
7,5,5,0.0,0.0
7,5,6,0.0,0.0
7,5,7,0.0,0.0
7,5,8,0.0,0.0
7,5,9,0.9931066335430214,0.34627487183674316
7,5,10,0.9931066335430214,0.34627487183674316
7,5,11,0.9931066335430214,0.34627487183674316
7,5,12,0.9931066335430214,0.34627487183674316
7,5,13,0.9931066335430214,0.34627487183674316
7,5,14,0.9931066335430214,0.34627487183674316
7,5,15,0.9931066335430214,0.34627487183674316
7,5,16,0.9931066335430214,0.34627487183674316
7,5,17,0.9931066335430214,0.34627487183674316
7,5,18,0.9931066335430214,0.34627487183674316
7,5,19,0.9931066335430214,0.34627487183674316
7,5,20,0.9931066335430214,0.34627487183674316
7,6,1,0.0,0.0
7,6,2,0.0,0.0
7,6,3,0.0,0.0
7,6,4,0.0,0.0
7,6,5,0.0,0.0
7,6,6,0.0,0.0
7,6,7,0.0,0.0
7,6,8,0.0,0.0
7,6,9,0.0,0.0
7,6,10,0.9331359379320754,0.32536438323940653
8,1,1,0.0,0.0
7,6,11,0.0,0.0
8,1,2,0.0,0.0
7,6,12,0.9331359379320754,0.32536438323940653
8,1,3,0.0,0.0
7,6,13,0.9331359379320754,0.32536438323940653
8,1,4,0.0,0.0
7,6,14,0.9331359379320754,0.32536438323940653
8,1,5,0.0,0.0
7,6,15,0.9331359379320754,0.32536438323940653
8,1,6,0.0,0.0
7,6,16,0.9331359379320754,0.32536438323940653
8,1,7,0.0,0.0
7,6,17,0.9331359379320754,0.32536438323940653
8,1,8,0.0,0.0
8,1,9,0.0,0.0
7,6,18,0.9331359379320754,0.32536438323940653
8,1,10,0.0,0.0
7,6,19,0.9331359379320754,0.32536438323940653
8,1,11,0.9931066335430214,0.34627487183674316
7,6,20,0.9331359379320754,0.32536438323940653
8,1,12,0.9931066335430214,0.34627487183674316
7,7,1,0.0,0.0
7,7,2,0.0,0.0
8,1,13,0.9931066335430214,0.34627487183674316
7,7,3,0.0,0.0
8,1,14,0.9931066335430214,0.34627487183674316
7,7,4,0.0,0.0
8,1,15,0.9931066335430214,0.34627487183674316
7,7,5,0.9100422242867662,0.31731210318944403
8,1,16,0.9931066335430214,0.34627487183674316
7,7,6,0.0,0.0
8,1,17,0.9931066335430214,0.34627487183674316
7,7,7,0.0,0.0
8,1,18,0.9931066335430214,0.34627487183674316
7,7,8,0.0,0.0
8,1,19,0.9931066335430214,0.34627487183674316
7,7,9,0.0,0.0
8,1,20,0.9931066335430214,0.34627487183674316
7,7,10,0.9100422242867662,0.31731210318944403
8,2,1,0.0,0.0
7,7,11,0.9100422242867662,0.31731210318944403
8,2,2,0.0,0.0
7,7,12,0.9100422242867662,0.31731210318944403
8,2,3,0.0,0.0
7,7,13,0.9100422242867662,0.31731210318944403
8,2,4,0.0,0.0
7,7,14,0.9100422242867662,0.31731210318944403
8,2,5,0.0,0.0
7,7,15,0.9100422242867662,0.31731210318944403
8,2,6,0.0,0.0
7,7,16,0.9100422242867662,0.31731210318944403
8,2,7,0.0,0.0
7,7,17,0.9100422242867662,0.31731210318944403
8,2,8,0.0,0.0
7,7,18,0.9100422242867662,0.31731210318944403
8,2,9,0.0,0.0
7,7,19,0.9100422242867662,0.31731210318944403
8,2,10,0.9931066335430214,0.34627487183674316
7,7,20,0.9100422242867662,0.31731210318944403
8,2,11,0.9931066335430214,0.34627487183674316
7,8,1,0.0,0.0
8,2,12,0.9931066335430214,0.34627487183674316
7,8,2,0.0,0.0
8,2,13,0.9931066335430214,0.34627487183674316
7,8,3,0.0,0.0
8,2,14,0.9931066335430214,0.34627487183674316
7,8,4,0.0,0.0
8,2,15,0.9931066335430214,0.34627487183674316
7,8,5,0.0,0.0
8,2,16,0.9931066335430214,0.34627487183674316
7,8,6,0.0,0.0
8,2,17,0.9931066335430214,0.34627487183674316
7,8,7,0.0,0.0
8,2,18,0.9931066335430214,0.34627487183674316
7,8,8,0.0,0.0
8,2,19,0.9931066335430214,0.34627487183674316
7,8,9,0.0,0.0
8,2,20,0.9931066335430214,0.34627487183674316
7,8,10,0.0,0.0
8,3,1,0.0,0.0
7,8,11,0.9331359379320754,0.32536438323940653
8,3,2,0.0,0.0
7,8,12,0.9331359379320754,0.32536438323940653
8,3,3,0.0,0.0
7,8,13,0.9331359379320754,0.32536438323940653
8,3,4,0.0,0.0
7,8,14,0.9331359379320754,0.32536438323940653
8,3,5,0.0,0.0
7,8,15,0.9331359379320754,0.32536438323940653
8,3,6,0.921941135757659,0.321460997080003
