task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
1,0.5606065848176986,0.4100546725028325,0.7111584971325648
2,0.8413347929378037,0.7559367514022284,0.926732834473379
3,0.7848492187447782,0.7051846348667106,0.8645138026228458
4,0.9204657159469732,0.827035644942738,1.0138957869512086
5,0.853225124309827,0.7666201779595416,0.9398300706601124
6,0.7654121520019633,0.6877204895422963,0.8431038144616304
7,0.7654121520019633,0.6877204895422963,0.8431038144616304
8,0.7848492187447782,0.7051846348667106,0.8645138026228458
9,0.8821372982646914,0.7925976782826883,0.9716769182466946
10,0.7876234534142971,0.7076772762757038,0.8675696305528904
11,0.8413347929378037,0.7559367514022284,0.926732834473379
12,0.9204657159469732,0.827035644942738,1.0138957869512086
13,0.9204657159469732,0.827035644942738,1.0138957869512086
14,0.7876234534142971,0.7076772762757038,0.8675696305528904
15,0.8085204174732072,0.7264531348963866,0.8905877000500279
16,0.8413347929378037,0.7559367514022284,0.926732834473379
17,0.7848492187447782,0.7051846348667106,0.8645138026228458
18,0.8413347929378037,0.7559367514022284,0.926732834473379
19,0.7811330728394729,0.7018456890784542,0.8604204566004915
20,0.7811330728394729,0.7018456890784542,0.8604204566004915
21,0.9204657159469732,0.827035644942738,1.0138957869512086
22,0.8085204174732072,0.7264531348963866,0.8905877000500279
23,0.8413347929378037,0.7559367514022284,0.926732834473379
24,0.7654121520019633,0.6877204895422963,0.8431038144616304
25,0.7811330728394729,0.7018456890784542,0.8604204566004915
26,0.7654121520019633,0.6877204895422963,0.8431038144616304
27,0.8821372982646914,0.7925976782826883,0.9716769182466946
28,0.7811330728394729,0.7018456890784542,0.8604204566004915
29,0.7811330728394729,0.7018456890784542,0.8604204566004915
30,0.8085204174732072,0.7264531348963866,0.8905877000500279
