task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.14217447308452788,0.11050702538402199,0.17384192078503377
1,0.13743718479259398,0.10674338747876716,0.1681309821064208
2,0.1651514634853335,0.13213109009352042,0.19817183687714657
3,0.13705221642732895,0.10601861231784228,0.16808582053681564
4,0.17140618483655173,0.13059533184987146,0.212217037823232
5,0.1784655457377409,0.13766519123338622,0.21926590024209558
6,0.17713035394120646,0.1392653527559856,0.21499535512642734
7,0.14584709089993064,0.11350669826543486,0.17818748353442643
8,0.14076669252780805,0.10817550243650612,0.17335788261910998
9,0.11631671237876033,0.08606065168652839,0.14657277307099228
10,0.15585552078727472,0.12216137355195769,0.18954966802259174
11,0.1516307864217535,0.11798421427601222,0.1852773585674948
12,0.1578934001160511,0.11960210253958106,0.19618469769252114
13,0.1769051819419573,0.14314000568284396,0.21067035820107066
14,0.16143698457116976,0.12793761294780706,0.19493635619453245
15,0.14822334922830058,0.1177608639156428,0.17868583454095835
16,0.13022455837430033,0.09943305566395058,0.16101606108465008
17,0.1518437369856319,0.11766663673625868,0.1860208372350051
18,0.1451670439350597,0.1153065842333136,0.1750275036368058
19,0.12274864924647463,0.09193142450097197,0.1535658739919773
