task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.13706385609500235,0.10646014545327653,0.16766756673672817
1,0.14863455215691737,0.11623328209478537,0.18103582221904937
2,0.17306874151326723,0.1380373767020863,0.20810010632444817
3,0.14013704470226407,0.10914957459196777,0.17112451481256036
4,0.15621963746060463,0.11816694383568288,0.19427233108552638
5,0.17324303384748466,0.1344424420601527,0.2120436256348166
6,0.18511365404952418,0.1468137964384601,0.22341351166058826
7,0.12964199106260102,0.09834581443067714,0.1609381676945249
8,0.12793085287029127,0.09672756579444768,0.15913413994613484
9,0.14675601534368257,0.11470714962838727,0.17880488105897788
10,0.15077202031315237,0.11705560631876591,0.18448843430753883
11,0.15973852750124568,0.1266613350520811,0.19281571995041025
12,0.19835731980280635,0.1551624085539199,0.2415522310516928
13,0.11566575444626843,0.08908224906292067,0.1422492598296162
14,0.14447522729106443,0.11089993748320622,0.17805051709892267
15,0.1579194958457817,0.12277172665164365,0.19306726503991972
16,0.143877346293171,0.11161605495150054,0.17613863763484147
17,0.12921789978683298,0.10157398826716935,0.15686181130649662
18,0.1289478186896959,0.09763369223430954,0.16026194514508227
19,0.13405403762909845,0.1022275015902536,0.16588057366794332
