task_number,average_discounted_return,average_discounted_return_lo,average_discounted_return_up
0,0.12849150131013828,0.09697918006371979,0.16000382255655676
1,0.3013270470000001,0.2619882313127889,0.34066586268721133
2,0.3099363912000001,0.2713923809923754,0.3484804014076248
3,0.30132704700000007,0.26198823131278887,0.3406658626872113
4,0.4038951600000001,0.35863260850716333,0.44915771149283684
5,0.3879519300000001,0.3409008141975289,0.43500304580247134
6,0.3932663400000001,0.34677959384520185,0.43975308615479836
7,0.30563171910000014,0.2666788181009645,0.3445846200990358
8,0.3056317191000001,0.26667881810096444,0.34458462009903573
9,0.3056317191000001,0.26667881810096444,0.34458462009903573
10,0.3099363912000001,0.2713923809923754,0.3484804014076248
11,0.30563171910000014,0.2666788181009645,0.3445846200990358
12,0.3904937958283291,0.3440092644050052,0.43697832725165303
13,0.3064293835307688,0.26769383220031767,0.34516493486121996
14,0.3056317191000001,0.26667881810096444,0.34458462009903573
15,0.3099363912000001,0.2713923809923754,0.3484804014076248
16,0.3056317191000001,0.26667881810096444,0.34458462009903573
17,0.3056317191000001,0.26667881810096444,0.34458462009903573
18,0.3056317191000001,0.26667881810096444,0.34458462009903573
19,0.3056317191000003,0.2666788181009647,0.3445846200990359
